Final Configuration: 1 Total Regret: 2882.3260416681296
Final Configuration: 0 Total Regret: 2413.2410850378365
Final Configuration: 1 Total Regret: 2681.8864342421
Final Configuration: 1 Total Regret: 3226.923528105406
Final Configuration: 0 Total Regret: 2304.697722338402
Final Configuration: 0 Total Regret: 1938.991578097848
Final Configuration: 0 Total Regret: 1967.4733380123362
Final Configuration: 0 Total Regret: 2656.68057768773
Final Configuration: 1 Total Regret: 2276.775473832291
Final Configuration: 0 Total Regret: 2696.3247587254227
Final Configuration: 0 Total Regret: 2389.7164474225137
Final Configuration: 0 Total Regret: 1567.0505185459187
Final Configuration: 1 Total Regret: 2527.907336176424
Final Configuration: 0 Total Regret: 1950.3476047719814
Final Configuration: 0 Total Regret: 2874.9245632127277
Final Configuration: 1 Total Regret: 1979.0813762441612
Final Configuration: 1 Total Regret: 2437.666205260364
Final Configuration: 1 Total Regret: 2174.610210248924
Final Configuration: 1 Total Regret: 2533.968402796767
Final Configuration: 0 Total Regret: 2525.768848535343
Final Configuration: 1 Total Regret: 2250.1998635014243
Final Configuration: 1 Total Regret: 2582.9351134797616
Final Configuration: 1 Total Regret: 2868.8698389613783
Final Configuration: 0 Total Regret: 2132.735746096121
Final Configuration: 1 Total Regret: 1683.2889636964464
Final Configuration: 1 Total Regret: 1804.728869647748
Final Configuration: 1 Total Regret: 1802.4451375931967
Final Configuration: 1 Total Regret: 3722.071205183689
Final Configuration: 0 Total Regret: 2468.4294764758597
Final Configuration: 1 Total Regret: 2789.06398301453
Final Configuration: 1 Total Regret: 2327.2909950832254
Final Configuration: 0 Total Regret: 2752.5547824950336
Final Configuration: 1 Total Regret: 1658.1746552538316
Final Configuration: 1 Total Regret: 2576.792929660238
Final Configuration: 0 Total Regret: 2180.8335873358737
Final Configuration: 0 Total Regret: 2602.238238388105
Final Configuration: 0 Total Regret: 1106.890926914457
Final Configuration: 1 Total Regret: 2227.9134807116716
Final Configuration: 0 Total Regret: 2168.0232081066497
Final Configuration: 1 Total Regret: 2418.2806309935695
Final Configuration: 1 Total Regret: 1410.49125614894
Final Configuration: 0 Total Regret: 2113.7601852961234
Final Configuration: 1 Total Regret: 2546.5812752691636
Final Configuration: 1 Total Regret: 2164.0229732094813
Final Configuration: 0 Total Regret: 1727.7508937377352
Final Configuration: 0 Total Regret: 2129.5342246152213
Final Configuration: 1 Total Regret: 2104.608715551425
Final Configuration: 0 Total Regret: 2379.6627561354617
Final Configuration: 1 Total Regret: 3387.9372039498267
Final Configuration: 1 Total Regret: 2468.780787311538
Final Configuration: 1 Total Regret: 2209.6766882806696
Final Configuration: 0 Total Regret: 2072.1333481462207
Final Configuration: 0 Total Regret: 1538.9995887924233
Final Configuration: 0 Total Regret: 2620.340939525522
Final Configuration: 0 Total Regret: 1998.1011381818826
Final Configuration: 1 Total Regret: 3600.4619771123544
Final Configuration: 0 Total Regret: 2763.961779496938
Final Configuration: 1 Total Regret: 2912.486966532546
Final Configuration: 0 Total Regret: 2705.294509108433
Final Configuration: 1 Total Regret: 2860.506509074876
Final Configuration: 1 Total Regret: 2015.484593278823
Final Configuration: 1 Total Regret: 2362.523705505788
Final Configuration: 1 Total Regret: 1708.406697969127
Final Configuration: 1 Total Regret: 2149.4024434424937
Final Configuration: 0 Total Regret: 2652.661610354102
Final Configuration: 1 Total Regret: 1581.1021326336486
Final Configuration: 1 Total Regret: 2788.147367143036
Final Configuration: 0 Total Regret: 1400.312578857025
Final Configuration: 0 Total Regret: 3637.8512418486353
Final Configuration: 0 Total Regret: 2921.5873319489474
Final Configuration: 0 Total Regret: 1709.419074874917
Final Configuration: 0 Total Regret: 2368.9872741089857
Final Configuration: 0 Total Regret: 2681.624958575223
Final Configuration: 0 Total Regret: 2412.907636762553
Final Configuration: 0 Total Regret: 2827.0989728062923
Final Configuration: 0 Total Regret: 2655.3928693312046
Final Configuration: 1 Total Regret: 2651.935170360688
Final Configuration: 1 Total Regret: 2574.7829113067273
Final Configuration: 1 Total Regret: 2378.226028426041
Final Configuration: 0 Total Regret: 2036.402699961698
Final Configuration: 1 Total Regret: 2706.1328338770327
Final Configuration: 1 Total Regret: 2874.852032931274
Final Configuration: 0 Total Regret: 2722.1987350517375
Final Configuration: 1 Total Regret: 2801.9158152842137
Final Configuration: 0 Total Regret: 2790.0361133401457
Final Configuration: 0 Total Regret: 2529.369677837596
Final Configuration: 0 Total Regret: 1817.325832502247
Final Configuration: 0 Total Regret: 2589.9958782931717
Final Configuration: 0 Total Regret: 1983.614975679775
Final Configuration: 0 Total Regret: 1517.9178304400848
Final Configuration: 1 Total Regret: 2220.195208585239
Final Configuration: 0 Total Regret: 2111.3886075102346
Final Configuration: 0 Total Regret: 1273.6793016943266
Final Configuration: 0 Total Regret: 2222.849743666149
Final Configuration: 0 Total Regret: 2265.4628465248898
Final Configuration: 0 Total Regret: 2607.8247053240193
Final Configuration: 0 Total Regret: 2477.5508558655783
Final Configuration: 1 Total Regret: 2451.789849542234
Final Configuration: 0 Total Regret: 2765.705304294279
Final Configuration: 1 Total Regret: 2848.4745159803642
