task	reward	total_reward	total_regret	relative	total_reward_dev	joules
0	50.09300033801375	50.09300033801375	1.0310524204659972	0.0	13.5097181594773	50.09300033801375
1	72.1191027808622	122.21210311887599	22.42231095317969	0.0	16.021484915186864	72.1191027808622
2	61.295619337936344	183.5077224568123	35.1905487657418	0.0	22.29399244597179	61.295619337936344
3	58.631465524118624	242.13918798093087	48.1451031747885	0.0	26.728579644187953	58.631465524118624
4	58.0867694444346	300.22595742536555	57.087770851511394	0.0	32.650379977498865	58.0867694444346
5	60.83740262664365	361.0633600520092	68.39242012633139	0.0	37.23610195074218	60.83740262664365
6	61.020744761767816	422.08410481377695	77.69090495794688	0.0	38.76077446559796	61.020744761767816
7	58.84579123618583	480.92989604996285	87.35190949282861	0.0	40.65582931130147	58.84579123618583
8	58.5943511041795	539.5242471541425	97.22836176746726	0.0	42.34459346077326	58.5943511041795
9	57.2921751703082	596.8164223244505	108.2195431474226	0.0	45.420053458210056	57.2921751703082
10	58.16442097845118	654.9808433029018	117.8300956776203	0.0	47.64450710623358	58.16442097845118
11	59.70394365479786	714.6847869576997	127.6102175285814	0.0	51.47176725896482	59.70394365479786
12	56.83006985876752	771.5148568164673	134.04421735963834	0.0	55.64041196781069	56.83006985876752
13	56.156819592981925	827.671676409449	141.63933990831322	0.0	58.07557480488586	56.156819592981925
14	56.72856788509207	884.400244294541	150.0185404763126	0.0	59.608052974773585	56.72856788509207
15	55.18061299844795	939.580857292989	156.27194492704677	0.0	61.92403361089544	55.18061299844795
16	53.732704677154906	993.3135619701436	159.68923785509057	0.0	63.730537599508246	53.732704677154906
17	55.81474219437128	1049.1283041645156	167.50565014229133	0.0	69.38326256753467	55.81474219437128
18	55.62403058359077	1104.752334748106	175.1846717409682	0.0	72.62688801793114	55.62403058359077
19	55.84734133770635	1160.5996760858134	181.57543606887265	0.0	72.45941374582432	55.84734133770635
20	56.454390623287985	1217.0540667091002	189.66512078765976	0.0	74.17460406481169	56.454390623287985
21	56.40571081102081	1273.4597775201216	197.92846662099907	0.0	74.59527798216503	56.40571081102081
22	54.109349764146266	1327.5691272842678	200.92910515963314	0.0	73.9770996678738	54.109349764146266
23	52.99645331589117	1380.5655806001585	205.71495835739913	0.0	73.64121737439345	52.99645331589117
24	54.677375051265344	1435.2429556514232	210.2554390980489	0.0	75.30648533868953	54.677375051265344
25	54.0205514627244	1489.2635071141488	215.82698553271896	0.0	76.96230390709442	54.0205514627244
26	54.74401908833193	1544.00752620248	221.89184359063628	0.0	80.67943277172338	54.74401908833193
27	54.99044847578271	1598.9979746782635	228.77841915037325	0.0	83.48032207270505	54.99044847578271
28	54.15302004715298	1653.150994725416	234.6949982441097	0.0	85.12921063252602	54.15302004715298
29	58.50737045376787	1711.6583651791834	244.73342204846398	0.0	87.20176878344711	58.50737045376787
30	52.8064656452083	1764.4648308243904	247.34897549330645	0.0	90.4678142131506	52.8064656452083
31	53.52679935884585	1817.991630183239	253.46314921281584	0.0	90.88837317012867	53.52679935884585
32	53.21644315264761	1871.208073335885	255.52856395065436	0.0	91.19354599743114	53.21644315264761
33	53.57899054806498	1924.7870638839509	260.0560600501508	0.0	90.7500099543213	53.57899054806498
34	55.6921753297895	1980.4792392137401	266.6591113034982	0.0	91.36900997595384	55.6921753297895
35	51.81241381858658	2032.291653032328	271.0704490633223	0.0	92.9617537136718	51.81241381858658
36	51.706359823730935	2083.998012856058	273.08720831301775	0.0	94.52525484525371	51.706359823730935
37	52.96439564947595	2136.9624085055343	279.3224568676562	0.0	96.3882520187903	52.96439564947595
38	51.439164254234704	2188.401572759768	281.43124244859774	0.0	97.2517138205363	51.439164254234704
39	54.39847333100672	2242.8000460907742	285.62619434298364	0.0	97.02300318684347	54.39847333100672
40	51.98389057841865	2294.7839366691933	290.0907527428776	0.0	97.91237695578171	51.98389057841865
41	49.47029883213105	2344.254235501325	290.39413071742945	0.0	99.73375184863565	49.47029883213105
42	50.34060202670601	2394.5948375280304	290.5813450630708	0.0	100.95274222412036	50.34060202670601
43	51.244249356665634	2445.8390868846955	294.8011598118676	0.0	102.37139742573454	51.244249356665634
44	53.59576813817873	2499.4348550228756	299.2665507754702	0.0	103.88993583164684	53.59576813817873
45	53.580406523095554	2553.015261545972	306.07031874643036	0.0	105.54319798975351	53.580406523095554
46	52.5425758336167	2605.5578373795865	310.15194258368	0.0	104.5724315312599	52.5425758336167
47	51.84000894335556	2657.3978463229446	313.9790658586408	0.0	105.76454000846529	51.84000894335556
