task	reward	total_reward	total_regret	relative	total_reward_dev	joules
0	77.20632824665228	77.20632824665228	5.689842197408638	0.0	25.756408479830057	77.20632824665228
1	74.78836482837028	151.99469307502252	9.45136702156519	0.0	30.82144797550039	74.78836482837028
2	73.17644338302743	225.17113645805006	9.955180620670678	0.0	38.48749331672501	73.17644338302743
3	77.51225226537845	302.6833887234284	17.408067437851916	0.0	42.807991178481885	77.51225226537845
4	76.4999382668177	379.1833269902461	22.347920629626845	0.0	47.93171152650496	76.4999382668177
5	75.30162373240479	454.4849507226509	26.35788494421859	0.0	50.35359043816664	75.30162373240479
6	79.33727950440453	533.8222302270555	35.46437896100338	0.0	59.5615793404078	79.33727950440453
7	77.51356424099333	611.3357944680487	42.35775707815839	0.0	62.07570101453437	77.51356424099333
8	72.87767140178225	684.2134658698307	45.584446229577594	0.0	62.51596744882617	72.87767140178225
9	76.32056150416223	760.534027373993	50.19985280845262	0.0	64.64418147049953	76.32056150416223
10	79.36217014824257	839.8961975222358	59.53404451053019	0.0	68.37389856786028	79.36217014824257
11	78.96772152159141	918.8639190438267	66.96287133400344	0.0	78.83468313459994	78.96772152159141
12	77.05431261508738	995.9182316589146	72.63073506287556	0.0	83.85053169466954	77.05431261508738
13	76.57840973035184	1072.4966413892662	78.27925958202911	0.0	83.69210406988611	76.57840973035184
14	73.31055009764017	1145.8071914869067	80.5475611450512	0.0	85.04544009427678	73.31055009764017
15	77.27347166585459	1223.0806631527614	85.90026702674157	0.0	86.11063266924364	77.27347166585459
16	80.8681390830441	1303.9488022358048	96.15855239558114	0.0	91.09649416094734	80.8681390830441
17	77.55473731342524	1381.5035395492303	103.12247491876569	0.0	94.12050596351249	77.55473731342524
18	73.56140192823557	1455.064941477466	105.91989369491257	0.0	96.40142153867396	73.56140192823557
19	75.52458227068314	1530.58952374815	111.27496078714324	0.0	99.59446101382983	75.52458227068314
20	75.60344293399449	1606.1929666821438	116.22233525129548	0.0	102.78169737928611	75.60344293399449
21	74.85191524173854	1681.0448819238818	120.39757855785747	0.0	106.02393793631751	74.85191524173854
22	76.59245604442408	1757.6373379683064	125.65140220609035	0.0	106.03303953894275	76.59245604442408
23	75.77778441486106	1833.415122383168	130.740624326534	0.0	109.7038598163144	75.77778441486106
24	74.75641090740216	1908.1715332905683	134.16054593214835	0.0	110.3793723171824	74.75641090740216
25	75.82884912236871	1984.000382412938	138.79781546825646	0.0	110.66537502729533	75.82884912236871
26	75.0287461364553	2059.029128549393	142.95337945864114	0.0	113.5933690635953	75.0287461364553
27	71.6602809120088	2130.6894094614017	143.38536749057505	0.0	115.4927152740332	71.6602809120088
28	73.11912299537074	2203.808532456773	145.87307640796448	0.0	115.95697884165224	73.11912299537074
29	75.96656357829208	2279.775096035066	151.3384581094042	0.0	116.42072306251063	75.96656357829208
30	77.80779430235263	2357.5828903374186	158.58734603525812	0.0	120.39264314737366	77.80779430235263
