task	reward	total_reward	total_regret	relative	total_reward_dev
0	71.02688208594584	71.02688208594584	23.05410221741306	0.0	7.554109120010956
1	71.67303139462737	142.69991348057326	47.74754487944586	0.0	11.98638075200391
2	70.19541079805136	212.89532427862466	69.15212191027095	0.0	14.094732947469128
3	70.68412630983495	283.5794505884595	91.46119689021812	0.0	17.327912790619667
4	71.11355037807395	354.69300096653353	113.66259204207492	0.0	18.590916142646936
5	72.3041245019427	426.9971254684762	136.88452948596543	0.0	21.214496735991304
6	70.11719447076321	497.1143199392391	156.35352012143724	0.0	23.34564169916871
7	72.17591341750175	569.2902333567414	178.80098918878917	0.0	24.535026307684678
8	69.9310911182943	639.2213244750353	202.98592253066587	0.0	24.179763981152682
9	72.80283536253853	712.0241598375735	226.9386915651107	0.0	25.084352514074837
10	72.194221673693	784.2183815112668	249.87338371075012	0.0	26.104030879224855
11	72.18622615184694	856.4046076631137	274.08619051817453	0.0	26.758118507252405
12	72.63856006705163	929.0431677301657	297.81534037300173	0.0	28.29188012118763
13	72.65964766591395	1001.7028153960788	322.0279454773729	0.0	29.27075688779062
14	70.53302856007191	1072.2358439561515	344.7488923791038	0.0	30.48516250792423
15	71.89924614731056	1144.1350901034618	366.0638669586191	0.0	31.375725489060056
16	70.05743098647037	1214.1925210899326	388.3684404608988	0.0	32.85608475369846
17	71.551230858591	1285.743751948523	411.26385300199945	0.0	34.31256823186133
18	73.28424531488837	1359.0279972634116	435.35691584450086	0.0	33.883005345413686
19	70.03056332356874	1429.0585605869796	456.2498454297921	0.0	34.19680008445214
20	70.52411831204712	1499.5826788990269	477.43806706020007	0.0	35.63821321962447
21	72.22579780902208	1571.8084767080495	498.67034799120717	0.0	36.92082557323559
22	70.47573349850072	1642.2842102065506	519.7257754645844	0.0	37.5451863829562
23	72.01691172011792	1714.3011219266677	541.998591960063	0.0	40.1247302741862
24	71.5829385430805	1785.8840604697482	564.2060383130474	0.0	41.56610507600291
25	71.49840234383022	1857.3824628135783	586.5836183876982	0.0	41.475335500411234
26	71.64767928678096	1929.0301421003592	609.0277311176372	0.0	41.374801360677885
27	72.58378457645354	2001.6139266768137	632.9248416600501	0.0	42.15305165775949
28	71.67768958125421	2073.2916162580677	657.0509748302065	0.0	43.2017462009086
29	72.47987001424391	2145.7714862723114	681.9934569606933	0.0	43.8770874341133
30	72.64219839969368	2218.413684672006	705.4278844614663	0.0	45.37084509643793
31	71.1429766024316	2289.5566612744365	725.9486140553595	0.0	46.849334675752
32	71.43003740463352	2360.9866986790703	748.0913427095616	0.0	47.42004365941546
33	71.2101367905341	2432.1968354696037	772.8063026846486	0.0	48.41653707554032
34	69.44293269527944	2501.639768164884	791.8643843218624	0.0	48.3505883224271
35	71.71151739473454	2573.3512855596177	816.7770957312744	0.0	48.35206436322305
36	70.42192010822284	2643.7732056678406	836.8934860453037	0.0	47.76314816249718
37	70.56067302927123	2714.3338786971126	857.735036805702	0.0	48.644774860946995
38	71.14483496236096	2785.4787136594737	881.1806081132712	0.0	50.37195217927066
39	72.52561553479649	2858.0043291942693	905.4289068958082	0.0	51.01789095051766
40	70.95576887908683	2928.9600980733567	927.6104063792087	0.0	52.21499868842204
41	70.47054496178458	2999.4306430351407	949.4800079387684	0.0	51.932472950689125
42	71.76065075772176	3071.1912937928637	971.3832999686972	0.0	51.613973600230565
