task	reward	total_reward	total_regret	relative	total_reward_dev	joules
0	75.5230146128566	75.5230146128566	30.74827367637304	0.0	22.548450817735915	75.5230146128566
1	74.48671679967761	150.0097314125342	56.81405235025668	0.0	26.600599426341535	74.48671679967761
2	76.78268283830424	226.79241425083833	82.90052309603863	0.0	40.93551267898317	76.78268283830424
3	79.72595483976816	306.5183690906065	115.48895913313167	0.0	46.77533553137945	79.72595483976816
4	78.45383886066233	384.9722079512685	145.8399080724642	0.0	53.383481764534764	78.45383886066233
5	73.76680935400356	458.7390173052725	170.09013785654986	0.0	57.926608275659525	73.76680935400356
6	76.69337926956848	535.4323965748409	199.66002981492355	0.0	64.01203269519226	76.69337926956848
7	80.38533565023539	615.817732225076	231.05504794407682	0.0	65.9447641148481	80.38533565023539
8	79.63353825407854	695.4512704791546	261.71774773409373	0.0	70.8497825016055	79.63353825407854
9	75.94093043382702	771.3922009129816	288.66974865804116	0.0	71.62194545920751	75.94093043382702
10	55.55730982437409	826.9495107373559	295.7505162161452	0.0	74.56294358777149	55.55730982437409
11	56.140301768255604	883.0898125056106	304.9951782882461	0.0	78.09395456770433	56.140301768255604
12	58.52189916038401	941.6117116659954	314.19698083738615	0.0	82.40019763004229	58.52189916038401
13	51.011487189076334	992.6231988550716	316.4935195455055	0.0	81.41153444003015	51.011487189076334
14	56.41694711320513	1049.0401459682769	326.02855774354214	0.0	84.66343537215735	56.41694711320513
15	58.7958287820725	1107.8359747503498	335.7583120125575	0.0	85.12694626570618	58.7958287820725
16	53.89954818051716	1161.7355229308669	340.96816579519515	0.0	88.08574204521513	53.89954818051716
17	59.178555025926386	1220.9140779567929	351.8187044067406	0.0	95.37453440970062	59.178555025926386
18	53.31436611999995	1274.2284440767926	355.89228428982614	0.0	97.63420854651025	53.31436611999995
19	49.71896440711907	1323.947408483912	355.8817549930664	0.0	98.8686302384596	49.71896440711907
20	61.682697777079596	1385.6301062609914	370.4528672300561	0.0	106.42647170740462	61.682697777079596
21	57.03424670285728	1442.6643529638488	379.093895966442	0.0	117.21371240634205	57.03424670285728
22	57.016514118184745	1499.6808670820328	388.3875500592127	0.0	126.7998761674564	57.016514118184745
23	57.24810855195688	1556.9289756339901	397.15250447232035	0.0	127.76381018927233	57.24810855195688
24	55.016060627151475	1611.9450362611417	401.7671306465325	0.0	137.81474053642887	55.016060627151475
25	53.06773874485928	1665.0127750060014	407.77286622835584	0.0	140.36025704665911	53.06773874485928
26	57.3349136683195	1722.34768867432	417.73702730653395	0.0	150.0249377840814	57.3349136683195
27	58.12470296910926	1780.4723916434295	427.03537792237944	0.0	160.31007366383332	58.12470296910926
28	54.426864207699595	1834.899255851129	433.7798832573455	0.0	163.14750239908588	54.426864207699595
29	57.26057253669917	1892.1598283878288	440.1439785574948	0.0	166.30127753879412	57.26057253669917
30	55.67485462407295	1947.8346830119012	445.74691610970893	0.0	169.9619348110274	55.67485462407295
31	56.4767686865153	2004.3114516984162	453.9802041862237	0.0	173.7270817247189	56.4767686865153
32	55.7591546619142	2060.070606360331	462.88682520075605	0.0	176.48216516308125	55.7591546619142
33	54.363358472133406	2114.433964832463	469.2319334760074	0.0	185.22420293812462	54.363358472133406
34	55.341331087120125	2169.775295919584	474.9792137998585	0.0	184.19508866388279	55.341331087120125
35	56.3179516594876	2226.0932475790723	483.5232735926259	0.0	185.46130859363856	56.3179516594876
36	60.21467115850667	2286.3079187375783	494.93865234074786	0.0	191.73952701474488	60.21467115850667
37	53.449921294964746	2339.757840032543	500.27854079851136	0.0	194.8532049151092	53.449921294964746
38	56.777583209223415	2396.5354232417662	508.0781665302953	0.0	196.86145011060157	56.777583209223415
39	56.86827759672727	2453.403700838494	517.6224822602715	0.0	201.66907256326226	56.86827759672727
40	56.814694259334686	2510.218395097829	525.4818037806559	0.0	207.6792311591824	56.814694259334686
41	54.44307083119504	2564.6614659290235	532.2768818494047	0.0	212.43208711814313	54.44307083119504
42	55.73642546728692	2620.3978913963097	541.0043885666789	0.0	216.74446767098397	55.73642546728692
43	58.08644931600537	2678.4843407123153	551.4381304672985	0.0	219.83377745476102	58.08644931600537
44	53.519249700541735	2732.003590412858	557.3755988923724	0.0	220.9867261751132	53.519249700541735
45	53.123029890639785	2785.126620303498	561.1298839749313	0.0	226.73242530425864	53.123029890639785
46	54.01510980720654	2839.1417301107035	566.8941755128029	0.0	230.84424882248842	54.01510980720654
47	57.19194449731745	2896.3336746080226	574.7962930461578	0.0	236.14749400646042	57.19194449731745
48	54.154615428775344	2950.4882900367975	580.633240005647	0.0	240.65491292108322	54.154615428775344
49	58.936322283661596	3009.424612320459	588.0023996658315	0.0	241.25924428034972	58.936322283661596
50	58.344053348753995	3067.7686656692117	596.9166492444563	0.0	247.20263930551178	58.344053348753995
51	62.25044389064591	3130.0191095598593	609.6867772426153	0.0	249.5946559555103	62.25044389064591
52	53.173428472143016	3183.192538032001	614.4000758994096	0.0	250.04540390112115	53.173428472143016
53	52.72920238350521	3235.9217404155065	616.2528058939156	0.0	250.54411691639356	52.72920238350521
54	58.96381087257648	3294.8855512880837	627.0101260626202	0.0	257.15777568281953	58.96381087257648
55	54.38981365982382	3349.275364947905	632.1551004884582	0.0	261.6564540087889	54.38981365982382
56	56.696380393494756	3405.9717453414005	641.5640438055311	0.0	270.29554483126446	56.696380393494756
57	59.31646288751157	3465.2882082289116	655.3373723386502	0.0	272.3168903067576	59.31646288751157
58	54.4117326676799	3519.6999408965935	662.0163466072205	0.0	279.2774993494452	54.4117326676799
59	61.166513265387515	3580.8664541619796	673.3144778414677	0.0	285.15904273518703	61.166513265387515
60	55.525587325437215	3636.392041487417	680.0822979349566	0.0	289.59157990428537	55.525587325437215
61	53.55318355576427	3689.9452250431814	685.1936436482385	0.0	291.845658065308	53.55318355576427
62	55.71618861836499	3745.6614136615453	690.9676948025955	0.0	297.2773185805238	55.71618861836499
63	52.09971890136834	3797.761132562915	696.1525207027308	0.0	299.57961484012196	52.09971890136834
64	53.14199344760637	3850.9031260105216	700.3751022326417	0.0	303.9454295486368	53.14199344760637
65	57.37672163037232	3908.279847640894	709.0467223931744	0.0	312.4611224066004	57.37672163037232
66	53.02298214237576	3961.3028297832698	714.5700654582394	0.0	313.7020788381664	53.02298214237576
67	54.46941406275967	4015.7722438460287	720.6577706905123	0.0	318.9023205557881	54.46941406275967
68	60.44716724195006	4076.2194110879796	731.1139390902017	0.0	327.05248057218404	60.44716724195006
69	52.514850161803544	4128.734261249782	733.7760159047996	0.0	329.63008847360794	52.514850161803544
70	57.351028813809855	4186.085290063593	741.3378064039529	0.0	329.1548342230074	57.351028813809855
71	54.68582876481439	4240.7711188284065	747.632675394433	0.0	334.7859756953189	54.68582876481439
72	57.60068731232458	4298.371806140733	756.9790844838587	0.0	339.66893459675794	57.60068731232458
73	58.231715009935634	4356.603521150669	765.3307932200292	0.0	343.567847537927	58.231715009935634
74	59.59575158538618	4416.199272736052	776.5218515253836	0.0	343.20383915790643	59.59575158538618
75	56.93974393179476	4473.139016667849	782.6433953358079	0.0	346.8821067263513	56.93974393179476
76	53.74192761560069	4526.880944283449	788.7422884788185	0.0	350.0919386017505	53.74192761560069
77	56.38435348373134	4583.26529776718	797.936129461966	0.0	355.21903214212165	56.38435348373134
78	53.57014068062668	4636.835438447806	802.1210054535436	0.0	355.7366459988745	53.57014068062668
79	57.1495004254813	4693.984938873288	809.8237720962815	0.0	359.1402048535584	57.1495004254813
80	54.17491871937137	4748.159857592659	817.0113351586375	0.0	363.579448003054	54.17491871937137
81	59.118350920163664	4807.278208512821	827.7748934356039	0.0	366.0189471178271	59.118350920163664
82	58.4694727034951	4865.7476812163195	836.7440826362247	0.0	368.0502983346526	58.4694727034951
83	53.64475233420411	4919.392433550523	842.4130938335392	0.0	374.17493119479496	53.64475233420411
84	58.9588918241492	4978.351325374671	852.3572139536217	0.0	380.1852980601095	58.9588918241492
85	57.10243025971193	5035.453755634382	861.2963055570923	0.0	379.38275570745446	57.10243025971193
86	56.24867549530788	5091.702431129692	870.5109315610441	0.0	382.11177519468333	56.24867549530788
87	48.29809284586401	5140.000523975555	869.0714418231721	0.0	385.8569024155787	48.29809284586401
88	52.730553199765716	5192.731077175322	874.2147962533969	0.0	393.3281553537604	52.730553199765716
89	55.27520826921802	5248.006285444539	877.9197842004615	0.0	401.0136127877318	55.27520826921802
90	60.32316499980682	5308.329450444345	889.7214198962528	0.0	407.8262441008823	60.32316499980682
91	55.63769799517174	5363.967148439518	896.7351256208676	0.0	411.5740762223612	55.63769799517174
92	50.06043655607304	5414.027584995591	895.462557732337	0.0	413.72183639265	50.06043655607304
93	57.411575036226075	5471.439160031816	903.1902453106371	0.0	413.5038952242171	57.411575036226075
94	60.33289433659154	5531.772054368408	912.6019145108667	0.0	414.1722883616237	60.33289433659154
95	55.61676677476577	5587.388821143174	917.8031284939358	0.0	419.25002570874784	55.61676677476577
96	57.44667777228512	5644.835498915459	927.1719679638899	0.0	422.088837524787	57.44667777228512
97	57.39204487574424	5702.2275437912	935.9607394997588	0.0	424.68026224233546	57.39204487574424
98	57.78205811463256	5760.0096019058365	944.4269432875886	0.0	432.4569091507703	57.78205811463256
99	54.024776916635936	5814.034378822472	949.4832617555388	0.0	437.21371219946155	54.024776916635936
100	58.40649348291427	5872.44087230539	957.5300621721091	0.0	441.11958349647057	58.40649348291427
101	56.94691397715031	5929.387786282536	965.1869116090971	0.0	441.48176473638176	56.94691397715031
102	52.874936024207145	5982.262722306742	967.7222594842264	0.0	445.7340032429179	52.874936024207145
103	57.100965267984456	6039.36368757473	977.4613735055356	0.0	449.82260005682286	57.100965267984456
104	58.450559826692434	6097.814247401419	985.7385152772049	0.0	458.0149704287852	58.450559826692434
105	58.177562681573	6155.991810082995	995.7788573200964	0.0	460.85474900239126	58.177562681573
106	55.37811446532562	6211.3699245483185	1002.2371699224324	0.0	462.30364340706024	55.37811446532562
107	52.705539878724394	6264.075464427043	1005.3904395906553	0.0	466.1869104025792	52.705539878724394
