task	reward	total_reward	total_regret	relative	total_reward_dev	joules
0	45.31534641599443	45.31534641599443	1.6688775386860728	0.0	16.50280251420486	45.31534641599443
1	51.274523128628616	96.58986954462301	7.444954243607465	0.0	33.56756705145253	51.274523128628616
2	63.98858665817904	160.57845620280204	26.102275956829644	0.0	42.516430711994644	63.98858665817904
3	63.11728852391272	223.69574472671488	44.11290444995387	0.0	54.60643404585433	63.11728852391272
4	61.51035907765661	285.2061038043715	61.119165876819004	0.0	61.50016170055882	61.51035907765661
5	61.21210946008678	346.4182132644581	75.64882909705487	0.0	63.443423175846384	61.21210946008678
6	49.13830151112741	395.5565147755855	78.81806849899758	0.0	65.65900754750184	49.13830151112741
7	50.93823562858287	446.49475040416866	85.8656871169893	0.0	65.06899671223586	50.93823562858287
8	73.13104720488106	519.6257976090496	111.50874464048547	0.0	66.64092747364899	73.13104720488106
9	75.91333082736935	595.5391284364187	144.51865323424235	0.0	70.82045852905256	75.91333082736935
10	73.53671070196891	669.0758391383878	173.4255891754037	0.0	72.21786458007037	73.53671070196891
11	75.64235083520099	744.7181899735886	204.2361784842885	0.0	75.37785428978049	75.64235083520099
12	50.11532168882046	794.8335116624093	206.9500792149836	0.0	78.36649285291713	50.11532168882046
13	51.33561118930737	846.1691228517166	210.13878307335636	0.0	81.2324204364113	51.33561118930737
14	52.06705504441008	898.2361778961263	214.71988672647439	0.0	83.98376044842438	52.06705504441008
15	57.15334489376853	955.3895227898952	224.58784883173325	0.0	87.76470431539788	57.15334489376853
16	51.012451405109516	1006.4019741950048	228.3185678334869	0.0	90.44931615899426	51.012451405109516
17	54.9137125998466	1061.3156867948514	237.50646922620166	0.0	92.2270196156426	54.9137125998466
18	52.7972226419227	1114.112909436774	243.12378627659885	0.0	95.05235964227607	52.7972226419227
19	51.940215778137336	1166.0531252149112	250.8850537188876	0.0	98.46283448137538	51.940215778137336
20	53.226059527560366	1219.2791847424717	255.88964037455173	0.0	99.98060533590288	53.226059527560366
21	54.714618841081865	1273.9938035835535	265.1134494931259	0.0	108.16621333496612	54.714618841081865
22	53.16650431372082	1327.1603078972746	272.41286995969267	0.0	116.35946149598136	53.16650431372082
23	55.10962856057479	1382.2699364578493	280.8792851446306	0.0	119.47424489536918	55.10962856057479
24	54.32115892353415	1436.5910953813839	289.89265763007734	0.0	124.91456037285234	54.32115892353415
25	53.96738698266788	1490.5584823640509	298.47431155275984	0.0	130.59369718654878	53.96738698266788
26	55.63600176058481	1546.194484124636	308.7356254024989	0.0	144.32403965214107	55.63600176058481
27	53.06334829411678	1599.2578324187532	316.30618794212853	0.0	150.81671464656986	53.06334829411678
