task	oracle_regret	oracle_relative	oracle_reward	oracle_total_reward	static2_regret	static2_relative	static2_reward	static2_total_reward	static10_regret	static10_relative	static10_reward	static10_total_reward	static10rev_regret	static10rev_relative	static10rev_reward	static10rev_total_reward	epsilon0_regret	epsilon0_relative	epsilon0_reward	epsilon0_total_reward	epsilon10_regret	epsilon10_relative	epsilon10_reward	epsilon10_total_reward	vbde05_regret	vbde05_relative	vbde05_reward	vbde05_total_reward	vbde10_regret	vbde10_relative	vbde10_reward	vbde10_total_reward	vbde50_regret	vbde50_relative	vbde50_reward	vbde50_total_reward	vbde200_regret	vbde200_relative	vbde200_reward	vbde200_total_reward	ucb_regret	ucb_relative	ucb_reward	ucb_total_reward	pessimist_regret	pessimist_relative	pessimist_reward	pessimist_total_reward
0	0.8782699862497556	0	39.09333693272316	39.09333693272316	-2.4100625924925523	0	35.44338203613441	35.44338203613441	-0.9917086968603013	0	36.683035055418806	36.683035055418806	32.491341894384924	0	70.42695761295246	70.42695761295246	-0.4702740069638206	0	37.172995717541745	37.172995717541745	-1.2165260989240143	0	36.44648708924398	36.44648708924398	0.6214577454012489	0	37.061680417047334	37.061680417047334	-0.44948461907072	0	37.58976882009802	37.58976882009802	0.6991029749324312	0	38.41540319289864	38.41540319289864	0.2577347858366739	0	38.96422997229928	38.96422997229928	-1.3475519788724986	0	37.85193476738923	37.85193476738923	33.868702213104385	0	72.28731127098015	72.28731127098015
1	0.7165629418823873	0	37.825464700178806	76.91880163290193	-2.4862744246943023	0	37.54918817729642	72.99257021343084	-1.521521233342877	0	38.02478267893349	74.70781773435229	66.10305668045837	0	71.57745506584571	142.00441267879808	10.154781491347988	0	48.503590693740364	85.6765864112821	7.509246848760222	0	48.06569287687856	84.51217996612255	12.470167397416821	0	48.78978204390623	85.85146246095356	8.57592135337799	0	45.5009292435111	83.09069806360911	12.160404922032482	0	50.14289184089706	88.55829503379564	10.808537796344645	0	47.481764927988664	86.44599490028793	9.049706932646497	0	49.41403230782658	87.26596707521585	68.10361938286904	0	71.53392924838907	143.8212405193692
2	-0.3336099862928684	0	36.69028112232136	113.60908275522337	7.581510254120831	0	46.92228529059707	119.91485550402791	-2.8647558477433948	0	37.4710418482937	112.17885958264604	98.64538264668401	0	69.94297242586657	211.94738510466456	19.952360562430723	0	47.17360181114232	132.85018822242438	21.496764158797575	0	51.46419828879629	135.9763782549188	26.97113786410071	0	50.35772476983735	136.20918723079092	19.084542604322028	0	47.2619300512961	130.35262811490517	26.19222813113508	0	50.95795586891948	139.51625090271517	22.46125550063654	0	49.05547852900263	135.50147342929048	17.000193118512446	0	47.51276138790512	134.77872846312093	102.49618868664562	0	72.45836222942381	216.27960274879308
3	1.8587916962289415	0	38.21652803087676	151.8256107861001	16.120165851108467	0	46.177044458881426	166.09189996290937	-5.240543680080891	0	36.88623890924026	149.06509849188632	133.59645495100264	0	71.17667175838855	283.1240568630534	24.503067079738994	0	42.423890603382006	175.27407882580636	21.055805861144012	0	39.29164797487397	175.2680262297928	29.99419436916353	0	42.58570543699985	178.7948926677907	24.931852757035	0	42.525084285433174	172.87771240033834	27.9648315514784	0	39.392826482255366	178.90907738497052	24.724008397957686	0	41.43086501353277	176.93233844282327	21.284432522767002	0	41.62213509108311	176.4008635542041	135.72845727636698	0	70.99379409879461	287.27339684758755
4	1.661387807189606	0	37.63868738636817	189.46429817246826	25.6217118129499	0	47.4180124500004	213.50991241290976	-6.494497185773184	0	37.08553492905187	186.1506334209381	166.7856304293986	0	71.32076659866365	354.4448234617168	37.05642455503609	0	51.01228727918569	226.28636610499206	34.640156794955175	0	50.94737606805134	226.21540229784415	44.145146602632856	0	51.886407368570225	230.681300036361	37.438050909398065	0	49.78439270309232	222.66210510343058	40.91515427122102	0	52.10179509514004	231.01087248011055	37.16726037136359	0	49.70515812534402	226.63749656816734	33.218758550831105	0	48.90868488379424	225.30954843799842	169.17404106854323	0	70.81457590501664	358.0879727526041
5	1.3086023607896946	0	37.89269876374452	227.3569969362127	38.06321022138181	0	50.311975449718176	263.8218878626279	-4.96724564971449	0	37.451140431960766	223.60177385289876	199.62086441024178	0	71.339179443653	425.78400290537	51.40454539747302	0	51.18051092976996	277.46687703476186	48.57051506114045	0	51.81815093701661	278.03355323486073	58.13468954957531	0	51.952407963461845	282.6337079998228	51.770846246025606	0	51.99066577201982	274.65277087545047	54.31016077808805	0	51.65964859876656	282.6705210788771	51.914496459287314	0	52.814761190382235	279.45225775854965	46.092916710719116	0	49.37054143227081	274.68008987026917	202.52534794366406	0	71.87347737144637	429.9614501240509
6	2.548785435555939	0	37.64584333863506	265.0028402748477	40.899612253074764	0	41.32881232110331	305.1507001837312	-3.4088860796023073	0	38.27840488607688	261.8801787389758	231.31941910537537	0	71.49897264538268	497.2829755507524	59.536762947058065	0	45.732120061536115	323.19899709629806	52.942419116293294	0	44.194600357975794	322.22815359283663	66.43506865505424	0	46.53967540914993	329.1733834089728	61.10506501587933	0	45.47544939429083	320.12822026974135	64.07672889813182	0	47.19475965518728	329.86528073406436	60.704746414400915	0	45.7237365728765	325.17599433142595	56.55859618956787	0	47.283803111057836	321.96389298132686	237.6352482723877	0	72.07637600753134	502.03782613158205
7	3.2099434484338984	0	38.059421198510044	303.0622614733579	47.11527555572382	0	43.70258168746853	348.85328187119967	-3.4319322377889345	0	36.58132419832275	298.4615029372984	262.91838647424316	0	70.48243224753067	567.765407798283	83.24000679065574	0	61.589685585217104	384.7886826815152	73.88803448964565	0	58.31986482716391	380.54801842000046	88.094361671612	0	58.692474279853556	387.8658576888265	82.4572274527929	0	60.350888138648735	380.4791084083903	83.08063614118365	0	57.349117874710636	387.21439860877507	84.21178143162578	0	60.85808657657403	386.0340809080002	78.29705732323421	0	58.83734750079455	380.8012404821215	269.9648750274551	0	71.21513444698071	573.2529605785626
8	2.7358686298089436	0	37.195769660246754	340.25803113360445	58.86642461326136	0	50.166635945882014	399.0199178170817	-4.960668286928842	0	36.70581229927354	335.1673152365721	298.37295060828734	0	72.61410477117518	640.3795125694583	105.55957627884558	0	60.69970205315651	445.48838473467185	96.21437475956334	0	58.60784874531487	439.15586716531544	112.2631080293199	0	61.501687972119996	449.36754566094635	103.38530648331557	0	58.4103000223688	438.8894084307587	103.48623030749545	0	58.4722146776314	445.68661328640644	106.8516652192493	0	61.796874437804746	447.83095534580514	100.03768453291067	0	60.96832460670132	441.76956508882284	304.3368530642046	0	73.41899830678304	646.6719588853457
9	3.320634772661817	0	37.381724061537945	377.6397551951422	68.27396674160867	0	48.737657282441006	447.75757509952274	-7.587823382637133	0	37.356862294223305	372.52417753079544	332.48497845105635	0	70.96552857304532	711.3450411425033	118.02893519804735	0	50.87732904639	496.3657137810618	109.99828139949089	0	52.23073044657829	491.38659761189376	124.3396570508826	0	49.73467561148616	499.1022212724328	112.73902460005637	0	49.37111228820016	488.26052071895884	114.32286244375096	0	48.38913631492501	494.07574960133127	116.86552703252943	0	47.43718313694715	495.2681384827519	112.81549491461489	0	50.20978853955969	491.97935362838246	337.9097097489802	0	71.6387682928855	718.3107271782313
