task	oracle_regret	oracle_relative	oracle_reward	oracle_total_reward	static2_regret	static2_relative	static2_reward	static2_total_reward	static10_regret	static10_relative	static10_reward	static10_total_reward	static10rev_regret	static10rev_relative	static10rev_reward	static10rev_total_reward	epsilon0_regret	epsilon0_relative	epsilon0_reward	epsilon0_total_reward	epsilon10_regret	epsilon10_relative	epsilon10_reward	epsilon10_total_reward	vbde05_regret	vbde05_relative	vbde05_reward	vbde05_total_reward	vbde10_regret	vbde10_relative	vbde10_reward	vbde10_total_reward	vbde50_regret	vbde50_relative	vbde50_reward	vbde50_total_reward	vbde200_regret	vbde200_relative	vbde200_reward	vbde200_total_reward	ucb_regret	ucb_relative	ucb_reward	ucb_total_reward	pessimist_regret	pessimist_relative	pessimist_reward	pessimist_total_reward
0	15.629335731408581	0	53.74375791941068	53.74375791941068	12.763367307211574	0	50.73970747147297	50.73970747147297	14.059358073881127	0	51.407671077319755	51.407671077319755	39.985325909919055	0	77.64808924296877	77.64808924296877	18.419878265093953	0	54.7978478961906	54.7978478961906	13.537898296339382	0	50.12762032690634	50.12762032690634	19.462128749060547	0	56.98082479693573	56.98082479693573	18.861443627783363	0	56.95598177715362	56.95598177715362	15.024590357697427	0	53.256296121841025	53.256296121841025	18.542768759430192	0	56.278991571935215	56.278991571935215	13.420253768959412	0	52.5346367923632	52.5346367923632	43.83566615917072	0	82.07716305067021	82.07716305067021
1	26.109549444549675	0	47.58677930990982	101.33053722932054	22.47923040527418	0	47.61486900157527	98.35457647304827	26.768334211999296	0	50.38528876871433	101.7929598460341	85.69676144691434	0	84.18718395070529	161.83527319367403	38.07169017579456	0	57.40385005201941	112.20169794820998	35.647346474135745	0	59.82575005392384	109.95337038083011	41.9471042097463	0	61.92060099893034	118.90142579586615	42.38989923233041	0	61.891119625898426	118.84710140305197	38.740863385008495	0	61.62891878053101	114.88521490237204	44.76617926903495	0	63.76216644585386	120.041158017789	37.60858034747535	0	61.54539684172014	114.0800336340833	86.36635852751489	0	80.15406305089446	162.23122610156463
2	35.425553235724784	0	46.261690839111	147.59222806843155	41.671870459562385	0	55.772520848111114	154.12709732115943	47.37928708248818	0	57.86916999537948	159.66212984141356	129.98676285549578	0	81.84337367955465	243.67864687322873	64.66042976645292	0	64.75172980708926	176.95342775529923	58.59392435626368	0	60.91530082029713	170.86867120112728	71.52973510896213	0	66.8070933148051	185.70851911067115	64.37479994490596	0	59.531568818316394	178.37867022136837	70.1846567524985	0	69.80563674862715	184.69085165099918	73.16519055475597	0	66.04872913817549	186.08988715596456	69.16989906353315	0	67.31973788613256	181.39977152021586	134.6016059132961	0	85.48116724211678	247.71239334368133
3	57.57291710278676	0	57.45733634400849	205.04956441244016	62.95291693160307	0	60.18041090615263	214.30750822731196	62.24636365097091	0	52.876266310047605	212.53839615146123	166.04817053398637	0	77.19841997387829	320.87706684710685	86.05882126147024	0	58.28151100285783	235.2349387581572	79.63633506757891	0	58.61790343280229	229.48657463392954	98.15783809816197	0	62.61299363193101	248.3215127426021	83.74110973401635	0	57.03714667625124	235.41581689761958	83.64934764681993	0	53.079233483996724	237.77008513499587	91.70235154920282	0	56.78235089816296	242.87223805412734	84.27552948738537	0	52.45698737117286	233.85675889138875	182.11768188890684	0	85.17139209752422	332.8837854412055
4	85.18834110658014	0	65.48286637194369	270.5324307843837	81.42758691110858	0	55.641577209029485	269.94908543634153	75.32297338033857	0	50.24318234881216	262.78157850027355	208.18785157730844	0	81.04816600889602	401.92523285600254	113.85710578693568	0	66.11219759869564	301.34713635685273	108.44399661230167	0	65.30843643532951	294.7950110692589	117.50545628966472	0	57.97408728599773	306.2956000285999	115.06065916697942	0	68.47865821637356	303.894475113993	110.83602124110895	0	64.4475955578652	302.21768069286105	118.162418652502	0	65.54611912095339	308.4183571750808	107.19672277195983	0	61.92306160691185	295.77982049830064	227.22580163630812	0	82.82663075278978	415.7104161939952
5	102.947973807748	0	55.22181783949711	325.75424862388076	104.86891439830774	0	61.469946460981106	331.41903189732255	97.72185942719521	0	61.00646057284	323.7880390731134	253.44527695689604	0	82.70365930996338	484.6288921659662	140.11335037525166	0	63.244750056762676	364.59188641361527	136.39301824886527	0	65.4119032470587	360.2069143163178	145.6798174229869	0	64.91405431938075	371.2096543479805	142.75964765407068	0	65.6800797105326	369.57455482452565	131.1421273774154	0	58.116269372301986	360.333950065163	150.24226763221156	0	69.72124077446861	378.1395979495493	139.72430579643748	0	71.21735400959517	366.99717450789564	270.4617541088979	0	80.35996637432116	496.0703825683164
6	119.47563822120615	0	55.9357966853226	381.69004530920324	119.54685207934541	0	53.141116510754	384.5601484080765	119.4844653316066	0	60.82909320549265	384.617132278606	292.2175122330189	0	76.78066251735834	561.4095546833246	163.7021916687961	0	61.89912213230843	426.4910085459238	170.66747013835902	0	72.13123441323889	432.33814872955656	161.51081639591166	0	54.35888739252143	425.56854174050227	167.8615708718757	0	62.79600744868683	432.3705622732125	150.49502837663226	0	56.684629502196984	417.0185795673599	172.77948848673094	0	60.37514473107369	438.51474268062304	159.4911062350925	0	56.669741178404884	423.66691568630057	316.7067081443697	0	84.52037956136033	580.5907621296768
7	135.33543018061354	0	54.51973140517197	436.2097767143753	144.47479704575036	0	62.021699377589776	446.58184778566664	136.01925761365592	0	55.095868363263854	439.71300064186966	337.41956796142955	0	82.0110947660919	643.4206494494163	203.4845149681576	0	77.02220252592393	503.51321107184776	197.3284171911998	0	66.7845800260296	499.12272875558585	194.5719660714438	0	71.29768680989169	496.8662285503939	203.5851944767968	0	74.11891894176694	506.4894812149794	185.18156518587182	0	73.35142417734298	490.3700037447028	201.93926092350404	0	67.18272347822386	505.6974661588471	187.86665032318044	0	66.3599513006148	490.02686698691554	355.63802128096665	0	75.92973175015615	656.5204938798328
8	156.31011890765893	0	57.18989975385658	493.39967646823175	163.85946551368588	0	58.72463116869435	505.30647895436067	155.14871000985588	0	55.73929990916567	495.45230055103565	381.0093347420088	0	81.3599530474421	724.7806024968585	228.6052754586318	0	63.44889911311111	566.9621101849586	233.85067314550622	0	73.88055981701272	573.0032885725989	227.92361961841306	0	72.81693576511695	569.6831643155108	238.15883972815328	0	72.04530662023404	578.5347878352135	213.84621568109128	0	65.76724493601321	556.1372486807163	238.49361692639962	0	74.72787183937169	580.4253379982187	210.2601100001713	0	62.422942529779505	552.4498095166948	394.0079678433126	0	76.6535014267998	733.1739953066328
9	176.09899782569278	0	56.91235957123282	550.3120360394645	191.52615079758039	0	66.59060982748748	571.8970887818483	174.35158844517497	0	55.92490534143299	551.3772058924684	427.57258739436963	0	83.24489676283291	808.0254992596913	246.7804295115948	0	57.38630367035697	624.3484138553156	254.6784629724512	0	58.99334403919858	631.9966326117973	254.30728751581174	0	62.95550719183459	632.6386715073454	272.4528461013513	0	73.14999202126161	651.6847798564747	236.67245794074782	0	62.120422884893294	618.2576715656094	256.0127224580264	0	54.72816737431546	635.1535053725341	230.0851259972846	0	58.463285249393245	610.9130947660883	437.3792503607649	0	80.28839328243645	813.4623885890691
10	196.67064289750297	0	58.51549486717754	608.8275309066422	217.84681874806793	0	63.28385432388266	635.1809431057306	195.59533915483843	0	58.93589410833293	610.3131000008013	470.8243031409898	0	81.18573075577586	889.2112300154672	289.40968460795943	0	80.65428249064138	705.0026963459569	300.3205293531315	0	81.64221546139943	713.638848073197	302.07065644375706	0	85.18975805724587	717.8284295645908	314.0968481096043	0	79.48958245154489	731.1743623080199	281.07538373810877	0	81.36751834696999	699.6251899125793	294.9776232852274	0	77.5938782561379	712.747383628672	271.43148247849234	0	79.14942433603488	690.0625191021229	476.24507567841096	0	76.69996483298233	890.1623534220514
11	200.75071482052016	0	44.65806645104257	653.4855973576846	252.59402177528176	0	74.15142776625689	709.3323708719882	222.30990197895673	0	63.53080735342887	673.8439073542305	509.04237223312424	0	76.76187202859535	965.9731020440624	332.6054717573693	0	80.80491903193561	785.8076153778926	341.97768173863415	0	78.5603674495149	792.199215522712	344.1176100287263	0	78.93808434651285	796.7665139111041	357.03947054921684	0	81.1408255846489	812.3151878926686	320.52725936082186	0	78.3496854604147	777.9748753729941	340.5020967208047	0	83.89730854676489	796.6446921754368	310.2762094293632	0	76.67312825127996	766.7356473534035	523.5212934753101	0	85.36107533388552	975.5234287559366
12	214.6797248142897	0	51.69736917442323	705.1829665321081	273.2631367498398	0	59.06787502832865	768.4002459003162	246.6555057378937	0	62.87383202753927	736.7177393817693	553.2783682158419	0	83.428603942688	1049.4017059867506	358.23823112534427	0	63.311407203975	849.1190225818673	368.6733644368858	0	63.8518434168544	856.0510589395661	365.6602588390945	0	60.389411918146415	857.1559258292505	375.07301268220266	0	58.27022587335693	870.5854137660258	344.9658539827136	0	61.36506307140796	839.339938444402	366.66454181903856	0	64.92538222150014	861.5700743969369	335.4165249022785	0	61.99141404405022	828.7270613974531	568.8165687852638	0	83.66629520779888	1059.1897239637356
