task	reward	total_reward	total_regret	relative	total_reward_dev	joules
0	45.57746333575188	45.57746333575188	0.40514076851878683	0.0	12.458595511248792	45.57746333575188
1	58.00923123308261	103.58669456883445	13.028120587297158	0.0	24.65077302972287	58.00923123308261
2	57.70474135925596	161.2914359280905	24.25595414642058	0.0	32.14431593009774	57.70474135925596
3	50.197987460619004	211.4894233887095	28.782067547491593	0.0	34.11733583398395	50.197987460619004
4	71.14694899883845	282.63637238754785	55.828582040192515	0.0	34.57816647031446	71.14694899883845
5	70.89739455908908	353.5337669466372	81.55571617239569	0.0	34.95101863315703	70.89739455908908
6	50.61985804246105	404.15362498909803	86.20611943947188	0.0	39.734473925166576	50.61985804246105
7	47.623793745587236	451.7774187346851	89.05486531537865	0.0	42.05018701807306	47.623793745587236
8	51.07482061862581	502.8522393533112	93.29897932279997	0.0	43.80470143750032	51.07482061862581
9	51.15837178424859	554.0106111375596	99.46851583853298	0.0	46.817070449858804	51.15837178424859
10	50.96696773756887	604.9775788751285	104.28852255133552	0.0	51.067691068711255	50.96696773756887
11	49.455481090487275	654.4330599656156	105.69214415144988	0.0	53.297334494743225	49.455481090487275
12	51.060147084299906	705.4932070499152	111.91107538042993	0.0	60.0618903120898	51.060147084299906
13	49.70559817180664	755.1988052217222	116.6739972104124	0.0	64.60004631428404	49.70559817180664
14	47.47865744442866	802.6774626661511	117.93440947158862	0.0	66.69533663007009	47.47865744442866
15	46.269308007363314	848.9467706735142	120.26268991516852	0.0	70.63465826063799	46.269308007363314
16	48.407361680295416	897.3541323538091	121.63465224579903	0.0	72.71650650037215	48.407361680295416
17	48.75580144735941	946.1099338011693	124.06570653742381	0.0	73.76754894340297	48.75580144735941
18	49.167893243063816	995.2778270442332	128.87225880254016	0.0	76.74486234772426	49.167893243063816
19	46.55981158548424	1041.837638629717	129.9076386847195	0.0	78.58532632256025	46.55981158548424
20	47.35408425573823	1089.1917228854554	132.56846197069854	0.0	80.18879102110668	47.35408425573823
21	48.95587752124414	1138.1476004067	135.81817080976248	0.0	80.50485752632994	48.95587752124414
22	46.725169290125095	1184.8727696968244	135.5684921352313	0.0	80.05566020780057	46.725169290125095
23	47.91546375264705	1232.7882334494723	138.39560120875208	0.0	82.19138870953054	47.91546375264705
24	48.807297778445616	1281.5955312279177	143.79195417864574	0.0	85.71571128680814	48.807297778445616
25	48.62548422800959	1330.2210154559268	147.25687119209573	0.0	87.82130836079877	48.62548422800959
26	48.503478741845264	1378.724494197772	152.33744808996872	0.0	91.29586112598628	48.503478741845264
27	50.02994651512147	1428.754440712894	157.96814810522937	0.0	92.62926348639762	50.02994651512147
28	49.06917186105796	1477.8236125739516	162.021794578248	0.0	94.18910778748229	49.06917186105796
29	48.562296800823425	1526.385909374775	164.27665536324167	0.0	96.65969850417304	48.562296800823425
30	47.893575479822765	1574.2794848545984	165.32976084559843	0.0	102.60704722221058	47.893575479822765
31	48.18307145405618	1622.4625563086543	171.04073917074518	0.0	107.34004614359158	48.18307145405618
32	50.01696065260863	1672.4795169612635	175.78296610065277	0.0	112.40848289270099	50.01696065260863
33	46.97008329937327	1719.4496002606365	176.44877507701406	0.0	115.39462172874543	46.97008329937327
34	45.824703889499034	1765.2743041501349	176.39896325584775	0.0	117.9473997603235	45.824703889499034
35	47.213558615882306	1812.4878627660178	181.7957704707065	0.0	118.43369340108892	47.213558615882306
36	45.92077274354232	1858.4086355095599	182.46342274203695	0.0	120.58690013176452	45.92077274354232
37	47.71982181352393	1906.1284573230837	184.98105843202325	0.0	121.74468160381613	47.71982181352393
38	45.49136005586419	1951.6198173789473	183.9310946000836	0.0	121.50910774619472	45.49136005586419
39	47.83331309330996	1999.4531304722577	188.1942332225031	0.0	124.99498152220603	47.83331309330996
40	45.870685393442436	2045.323815865701	188.10971079228096	0.0	126.1745110520651	45.870685393442436
41	45.99663239653767	2091.3204482622386	188.77943958789854	0.0	125.91392559439512	45.99663239653767
42	47.0650078111434	2138.385456073381	192.27373299032922	0.0	127.59643142417278	47.0650078111434
43	47.648075221686625	2186.033531295067	195.1978920090269	0.0	129.62034279704503	47.648075221686625
44	47.706666212288276	2233.740197507356	199.87952720844106	0.0	131.1251324760316	47.706666212288276
45	46.64279692267484	2280.382994430032	198.97293260425522	0.0	132.76087472375576	46.64279692267484
46	47.631091041155805	2328.014085471188	200.92529218923883	0.0	133.08904826680399	47.631091041155805
47	46.59323158938527	2374.6073170605714	200.7787962277649	0.0	134.59455089458433	46.59323158938527
48	48.5329229042525	2423.140239964824	205.27788349049197	0.0	138.08958353351042	48.5329229042525
49	45.032488932473214	2468.1727288972975	205.6888831402345	0.0	140.56758133901673	45.032488932473214
50	49.310644520121116	2517.483373417419	208.52568642157624	0.0	145.51964964976165	49.310644520121116
51	47.69806887722062	2565.1814422946404	214.1022155614306	0.0	144.90331493734573	47.69806887722062
52	48.26364691535551	2613.4450892099944	215.4581773611725	0.0	149.42023558213805	48.26364691535551
53	46.3639436206118	2659.809032830607	216.87760195953396	0.0	151.15721380930373	46.3639436206118
54	43.880333984641	2703.6893668152475	215.98241576513365	0.0	152.4508071830441	43.880333984641
55	48.864665644343106	2752.5540324595904	216.99370197618663	0.0	154.18891152829292	48.864665644343106
56	46.968586562892014	2799.522619022483	219.19957626744002	0.0	157.33080507194896	46.968586562892014
57	45.20641529512241	2844.7290343176037	221.16501867263673	0.0	160.22246055246416	45.20641529512241
58	46.859981834151924	2891.5890161517577	222.30500852082426	0.0	161.05245436052468	46.859981834151924
59	46.127069189520256	2937.7160853412784	222.12202926286486	0.0	162.14993202836138	46.127069189520256
60	45.56883276578938	2983.284918107067	222.06545859599817	0.0	163.73424361462935	45.56883276578938
61	47.205209374728035	3030.4901274817944	223.05646822703784	0.0	164.29171792786093	47.205209374728035
62	48.040961988917786	3078.5310894707136	225.1337077588822	0.0	164.3597504433273	48.040961988917786
63	45.56180738339975	3124.0928968541116	226.9364545084389	0.0	166.4084528128122	45.56180738339975
64	47.437089623646706	3171.5299864777567	228.21721014906836	0.0	168.30502709753577	47.437089623646706
65	46.659602185449245	3218.1895886632083	229.07600362178502	0.0	171.52843268332668	46.659602185449245
66	46.230896584044494	3264.4204852472526	228.66328204249163	0.0	176.7117203201883	46.230896584044494
67	46.40876805352589	3310.8292533007784	229.14107262826238	0.0	180.09242826517294	46.40876805352589
68	44.1926657816063	3355.0219190823846	229.21403640245407	0.0	180.68553273600793	44.1926657816063
69	45.001033441147776	3400.0229525235322	228.71271992358794	0.0	182.46007395317065	45.001033441147776
70	46.64529551966336	3446.6682480431964	229.7501618550083	0.0	182.9737222731582	46.64529551966336
71	47.001542900452776	3493.6697909436502	229.9611433673021	0.0	186.07525687245717	47.001542900452776
72	45.1534718965595	3538.8232628402097	228.9904488082062	0.0	186.10629844928548	45.1534718965595
73	46.36254950731057	3585.185812347518	232.30186403687793	0.0	190.18394950796755	46.36254950731057
74	44.93363937559302	3630.119451723111	233.41515142975481	0.0	192.02263491609062	44.93363937559302
75	45.21878366637861	3675.3382353894913	233.14793159780962	0.0	194.4726141245961	45.21878366637861
76	47.50748865356675	3722.8457240430575	234.59727865915698	0.0	195.19561093865227	47.50748865356675
77	46.79055616888571	3769.6362802119447	234.10382457567164	0.0	197.86781442695315	46.79055616888571
78	48.2858782832886	3817.9221584952325	238.4636859471746	0.0	200.6290728061498	48.2858782832886
79	45.172443776554594	3863.094602271787	240.43949959055539	0.0	203.72852612433834	45.172443776554594
80	48.477190251552244	3911.5717925233375	242.98650347834038	0.0	203.66291719203406	48.477190251552244
81	47.89693785103463	3959.4687303743744	244.2038000574019	0.0	206.32033727761973	47.89693785103463
82	46.541558873818076	4006.0102892481914	244.7666175156705	0.0	208.73803975047505	46.541558873818076
83	45.92328351609845	4051.9335727642897	245.09426485146975	0.0	211.76684985659966	45.92328351609845
84	47.93918905065288	4099.8727618149405	249.64708494020448	0.0	211.84571339280924	47.93918905065288
85	46.74532367218471	4146.618085487127	251.25487330491913	0.0	213.63123188378228	46.74532367218471
86	45.537543210596475	4192.155628697721	252.36558078637685	0.0	214.44091331916044	45.537543210596475
87	47.95096167185911	4240.106590369582	253.72353519302487	0.0	217.81655602122186	47.95096167185911
88	46.27508717146539	4286.381677541049	252.94897452952964	0.0	219.69267924828702	46.27508717146539
89	48.079141083110734	4334.4608186241585	253.8013803762621	0.0	224.86060414979255	48.079141083110734
90	46.675264627653995	4381.13608325181	255.30766387685279	0.0	227.17563761739842	46.675264627653995
91	46.727731369181384	4427.863814620993	259.1071509472133	0.0	229.07671501843114	46.727731369181384
92	47.165773205062735	4475.029587826059	261.8084512133623	0.0	232.41845901738364	47.165773205062735
93	46.42338000427205	4521.4529678303315	262.47614771291717	0.0	236.18296815985974	46.42338000427205
94	44.92666326980695	4566.379631100136	262.3427299436266	0.0	237.40636984509453	44.92666326980695
95	46.031677483225145	4612.411308583362	262.58088397599124	0.0	238.94686456710195	46.031677483225145
96	46.5985800275327	4659.009888610893	263.4602276481923	0.0	239.93257494633696	46.5985800275327
97	44.918936118270466	4703.928824729162	264.04396854038106	0.0	243.30942783886664	44.918936118270466
98	48.243693350112224	4752.172518079275	265.20945427454416	0.0	244.05913942063822	48.243693350112224
99	47.427159119782665	4799.5996771990585	268.81646553187966	0.0	247.1464171100325	47.427159119782665
100	47.53998919721287	4847.139666396271	273.4715698685935	0.0	250.3611048072604	47.53998919721287
101	49.719036458973186	4896.858702855246	278.8830733002761	0.0	254.4506760981965	49.719036458973186
102	49.088197142502814	4945.946899997746	281.5139767210723	0.0	259.5197657199628	49.088197142502814
103	51.3104280261538	4997.2573280239	286.9802201097942	0.0	265.65296792313217	51.3104280261538
104	44.14185906009427	5041.399187083998	286.1236890731773	0.0	268.29005263476563	44.14185906009427
105	46.50831711838692	5087.907504202383	287.1622946528098	0.0	269.6135092893392	46.50831711838692
106	49.32342253494457	5137.2309267373275	287.14138766444006	0.0	273.2477435271482	49.32342253494457
107	46.5332201156651	5183.764146852992	289.8658798297903	0.0	273.6236108316268	46.5332201156651
108	45.74000914992859	5229.504156002923	291.667299839288	0.0	276.78960079183975	45.74000914992859
109	48.12114196540763	5277.6252979683295	295.1553804196408	0.0	279.28310436391814	48.12114196540763
110	47.74241324954658	5325.3677112178775	297.53313109279014	0.0	278.42765624994456	47.74241324954658
111	47.68786464957159	5373.055575867445	298.84698507254984	0.0	282.7004869327481	47.68786464957159
