task	r0_energy	r0_config	r0_reward	r0_regret	r0_relative	r1_energy	r1_config	r1_reward	r1_regret	r1_relative	r2_energy	r2_config	r2_reward	r2_regret	r2_relative	r3_energy	r3_config	r3_reward	r3_regret	r3_relative	r4_energy	r4_config	r4_reward	r4_regret	r4_relative	r5_energy	r5_config	r5_reward	r5_regret	r5_relative	r6_energy	r6_config	r6_reward	r6_regret	r6_relative	r7_energy	r7_config	r7_reward	r7_regret	r7_relative	r8_energy	r8_config	r8_reward	r8_regret	r8_relative	r9_energy	r9_config	r9_reward	r9_regret	r9_relative	r10_energy	r10_config	r10_reward	r10_regret	r10_relative	r11_energy	r11_config	r11_reward	r11_regret	r11_relative	r12_energy	r12_config	r12_reward	r12_regret	r12_relative	r13_energy	r13_config	r13_reward	r13_regret	r13_relative	r14_energy	r14_config	r14_reward	r14_regret	r14_relative	r15_energy	r15_config	r15_reward	r15_regret	r15_relative	r16_energy	r16_config	r16_reward	r16_regret	r16_relative	r17_energy	r17_config	r17_reward	r17_regret	r17_relative	r18_energy	r18_config	r18_reward	r18_regret	r18_relative	r19_energy	r19_config	r19_reward	r19_regret	r19_relative	r20_energy	r20_config	r20_reward	r20_regret	r20_relative	r21_energy	r21_config	r21_reward	r21_regret	r21_relative	r22_energy	r22_config	r22_reward	r22_regret	r22_relative	r23_energy	r23_config	r23_reward	r23_regret	r23_relative	r24_energy	r24_config	r24_reward	r24_regret	r24_relative	r25_energy	r25_config	r25_reward	r25_regret	r25_relative	r26_energy	r26_config	r26_reward	r26_regret	r26_relative	r27_energy	r27_config	r27_reward	r27_regret	r27_relative	r28_energy	r28_config	r28_reward	r28_regret	r28_relative	r29_energy	r29_config	r29_reward	r29_regret	r29_relative	r30_energy	r30_config	r30_reward	r30_regret	r30_relative	r31_energy	r31_config	r31_reward	r31_regret	r31_relative	r32_energy	r32_config	r32_reward	r32_regret	r32_relative	r33_energy	r33_config	r33_reward	r33_regret	r33_relative	r34_energy	r34_config	r34_reward	r34_regret	r34_relative	r35_energy	r35_config	r35_reward	r35_regret	r35_relative	r36_energy	r36_config	r36_reward	r36_regret	r36_relative	r37_energy	r37_config	r37_reward	r37_regret	r37_relative	r38_energy	r38_config	r38_reward	r38_regret	r38_relative	r39_energy	r39_config	r39_reward	r39_regret	r39_relative	r40_energy	r40_config	r40_reward	r40_regret	r40_relative	r41_energy	r41_config	r41_reward	r41_regret	r41_relative	r42_energy	r42_config	r42_reward	r42_regret	r42_relative	r43_energy	r43_config	r43_reward	r43_regret	r43_relative	r44_energy	r44_config	r44_reward	r44_regret	r44_relative	r45_energy	r45_config	r45_reward	r45_regret	r45_relative	r46_energy	r46_config	r46_reward	r46_regret	r46_relative	r47_energy	r47_config	r47_reward	r47_regret	r47_relative	r48_energy	r48_config	r48_reward	r48_regret	r48_relative	r49_energy	r49_config	r49_reward	r49_regret	r49_relative	r50_energy	r50_config	r50_reward	r50_regret	r50_relative	r51_energy	r51_config	r51_reward	r51_regret	r51_relative	r52_energy	r52_config	r52_reward	r52_regret	r52_relative	r53_energy	r53_config	r53_reward	r53_regret	r53_relative	r54_energy	r54_config	r54_reward	r54_regret	r54_relative	r55_energy	r55_config	r55_reward	r55_regret	r55_relative	r56_energy	r56_config	r56_reward	r56_regret	r56_relative	r57_energy	r57_config	r57_reward	r57_regret	r57_relative	r58_energy	r58_config	r58_reward	r58_regret	r58_relative	r59_energy	r59_config	r59_reward	r59_regret	r59_relative	r60_energy	r60_config	r60_reward	r60_regret	r60_relative	r61_energy	r61_config	r61_reward	r61_regret	r61_relative	r62_energy	r62_config	r62_reward	r62_regret	r62_relative	r63_energy	r63_config	r63_reward	r63_regret	r63_relative	r64_energy	r64_config	r64_reward	r64_regret	r64_relative	r65_energy	r65_config	r65_reward	r65_regret	r65_relative	r66_energy	r66_config	r66_reward	r66_regret	r66_relative	r67_energy	r67_config	r67_reward	r67_regret	r67_relative	r68_energy	r68_config	r68_reward	r68_regret	r68_relative	r69_energy	r69_config	r69_reward	r69_regret	r69_relative	r70_energy	r70_config	r70_reward	r70_regret	r70_relative	r71_energy	r71_config	r71_reward	r71_regret	r71_relative	r72_energy	r72_config	r72_reward	r72_regret	r72_relative	r73_energy	r73_config	r73_reward	r73_regret	r73_relative	r74_energy	r74_config	r74_reward	r74_regret	r74_relative	r75_energy	r75_config	r75_reward	r75_regret	r75_relative	r76_energy	r76_config	r76_reward	r76_regret	r76_relative	r77_energy	r77_config	r77_reward	r77_regret	r77_relative	r78_energy	r78_config	r78_reward	r78_regret	r78_relative	r79_energy	r79_config	r79_reward	r79_regret	r79_relative	r80_energy	r80_config	r80_reward	r80_regret	r80_relative	r81_energy	r81_config	r81_reward	r81_regret	r81_relative	r82_energy	r82_config	r82_reward	r82_regret	r82_relative	r83_energy	r83_config	r83_reward	r83_regret	r83_relative	r84_energy	r84_config	r84_reward	r84_regret	r84_relative	r85_energy	r85_config	r85_reward	r85_regret	r85_relative	r86_energy	r86_config	r86_reward	r86_regret	r86_relative	r87_energy	r87_config	r87_reward	r87_regret	r87_relative	r88_energy	r88_config	r88_reward	r88_regret	r88_relative	r89_energy	r89_config	r89_reward	r89_regret	r89_relative	r90_energy	r90_config	r90_reward	r90_regret	r90_relative	r91_energy	r91_config	r91_reward	r91_regret	r91_relative	r92_energy	r92_config	r92_reward	r92_regret	r92_relative	r93_energy	r93_config	r93_reward	r93_regret	r93_relative	r94_energy	r94_config	r94_reward	r94_regret	r94_relative	r95_energy	r95_config	r95_reward	r95_regret	r95_relative	r96_energy	r96_config	r96_reward	r96_regret	r96_relative	r97_energy	r97_config	r97_reward	r97_regret	r97_relative	r98_energy	r98_config	r98_reward	r98_regret	r98_relative	r99_energy	r99_config	r99_reward	r99_regret	r99_relative	c0	c1
0	34.48372522545864	0	34.48372522545864	-8.094083330784784	0.0	68.9506571286763	0	68.9506571286763	6.287624443885441	0.0	60.1772069205547	0	60.1772069205547	12.050899592656563	0.0	57.04976725515961	0	57.04976725515961	1.9094995209131937	0.0	50.57790374582024	0	50.57790374582024	18.28466811271789	0.0	19.835747932461814	0	19.835747932461814	-32.868356964324995	0.0	62.29516617142447	0	62.29516617142447	7.883113327159258	0.0	59.7481025505504	0	59.7481025505504	24.50972782452613	0.0	53.97787675721342	0	53.97787675721342	14.528491749371689	0.0	65.7569319435086	0	65.7569319435086	31.871519290734618	0.0	33.30272052922813	0	33.30272052922813	17.062206906380975	0.0	53.88342976649968	0	53.88342976649968	6.300882367835513	0.0	44.22784856530927	0	44.22784856530927	-8.932471361555663	0.0	52.72492587181623	0	52.72492587181623	2.174015531963633	0.0	40.757405585798665	0	40.757405585798665	-5.273735932464376	0.0	59.27203567688677	0	59.27203567688677	15.977836412759252	0.0	57.51622495754795	0	57.51622495754795	-17.053452604209753	0.0	51.61433889712686	0	51.61433889712686	-7.373335738514726	0.0	55.21969762108526	0	55.21969762108526	11.443682543169984	0.0	52.210152173098514	0	52.210152173098514	-5.535187563448204	0.0	43.21319172826042	0	43.21319172826042	-44.756742861352784	0.0	82.4742992445567	0	82.4742992445567	-15.816085722953986	0.0	30.808863911150983	0	30.808863911150983	-29.073722180524943	0.0	25.559318138472115	0	25.559318138472115	-13.856035121917529	0.0	33.25682793749837	0	33.25682793749837	-24.45532831367973	0.0	30.43848600843138	0	30.43848600843138	-2.13391707359958	0.0	52.30185417694031	0	52.30185417694031	15.293124583788021	0.0	45.66721992562567	0	45.66721992562567	19.97206598096646	0.0	46.73727776579964	0	46.73727776579964	13.895741453819085	0.0	50.15492516384955	0	50.15492516384955	15.207168998539323	0.0	44.43038781535128	0	44.43038781535128	6.917547233297768	0.0	44.96943237791997	0	44.96943237791997	14.976467868644871	0.0	67.96750865824848	0	67.96750865824848	26.46938337333922	0.0	76.0231208470676	0	76.0231208470676	31.057368637157097	0.0	50.67298267544873	0	50.67298267544873	16.6309682335201	0.0	56.48358580522251	0	56.48358580522251	-0.9094111289395101	0.0	61.74702485613625	0	61.74702485613625	21.399840696382817	0.0	60.21278875889262	0	60.21278875889262	11.555232944335039	0.0	43.64378442490223	0	43.64378442490223	-8.674337386659829	0.0	40.55453609548652	0	40.55453609548652	-7.725089901446005	0.0	37.40086619018645	0	37.40086619018645	8.316728597222315	0.0	45.5618241530382	0	45.5618241530382	5.878543910645156	0.0	68.09707322405724	0	68.09707322405724	20.32012928060894	0.0	48.18682895575186	0	48.18682895575186	-2.8125244374213523	0.0	45.196448397703335	0	45.196448397703335	-9.362897698073084	0.0	20.964429659660627	0	20.964429659660627	-31.514764048649123	0.0	33.59580145891403	0	33.59580145891403	-14.552795283592864	0.0	51.7121139109971	0	51.7121139109971	19.58514362857781	0.0	56.34979175040469	0	56.34979175040469	9.236079647306937	0.0	28.186065501009214	0	28.186065501009214	-54.99747834843069	0.0	56.65371157667292	0	56.65371157667292	-6.460119701489994	0.0	36.18069826144809	0	36.18069826144809	-0.6214816529767972	0.0	42.77193167389958	0	42.77193167389958	-31.1125790868417	0.0	29.785724195873968	0	29.785724195873968	-17.27347417483857	0.0	50.62949509315049	0	50.62949509315049	-9.305878335326774	0.0	38.43090035595108	0	38.43090035595108	-12.528957654211482	0.0	40.31411091321169	0	40.31411091321169	-14.177076990447048	0.0	61.67369968895225	0	61.67369968895225	-6.047554477033252	0.0	37.62724020913632	0	37.62724020913632	-12.182823930630732	0.0	50.68719773461689	0	50.68719773461689	-11.179385919717937	0.0	69.12827333251187	0	69.12827333251187	13.65064342941043	0.0	44.800345621338124	0	44.800345621338124	5.46724058586436	0.0	54.96198001542857	0	54.96198001542857	24.021355571048574	0.0	56.166473283478275	0	56.166473283478275	12.498309339973048	0.0	49.270400770102704	0	49.270400770102704	-3.0696234225546988	0.0	46.455284324505826	0	46.455284324505826	-1.644540427685257	0.0	51.631098241753236	0	51.631098241753236	3.5046947691061376	0.0	40.968871963529416	0	40.968871963529416	-0.6059411560308092	0.0	61.977810489391636	0	61.977810489391636	20.994456252213766	0.0	50.71344781650196	0	50.71344781650196	-2.8199715622060424	0.0	46.2130763824698	0	46.2130763824698	-5.9047696480152325	0.0	50.673242619494815	0	50.673242619494815	6.896186328155501	0.0	45.1766354329489	0	45.1766354329489	-4.088891003921347	0.0	40.157383747933174	0	40.157383747933174	-7.91500749142989	0.0	40.76912122043976	0	40.76912122043976	-15.914326687420875	0.0	35.27475112816144	0	35.27475112816144	-30.839846723517795	0.0	45.19558773035377	0	45.19558773035377	-26.519780089751585	0.0	64.1001808141577	0	64.1001808141577	25.600068256410204	0.0	59.590207064857736	0	59.590207064857736	14.682154428111097	0.0	35.73478350865238	0	35.73478350865238	-13.021010275462658	0.0	48.81899924243911	0	48.81899924243911	23.339367909752895	0.0	43.82334632657585	0	43.82334632657585	-7.2306474993244265	0.0	44.46408513353043	0	44.46408513353043	-17.968343641868557	0.0	65.80509961185003	0	65.80509961185003	14.245859752559141	0.0	47.98881981696582	0	47.98881981696582	-8.246769260610755	0.0	34.566558370669966	0	34.566558370669966	-50.135668999292875	0.0	42.63616071921292	0	42.63616071921292	2.6292658215952613	0.0	60.30502734072326	0	60.30502734072326	-3.9434364962573483	0.0	42.67452639765386	0	42.67452639765386	1.759365524136257	0.0	27.289643360760003	0	27.289643360760003	-33.64350080761947	0.0	46.463397867861076	0	46.463397867861076	12.710296253494924	0.0	51.913434176685875	0	51.913434176685875	-11.545564543643955	0.0	50.42254879864226	0	50.42254879864226	-17.161798887903508	0.0	58.26628690816568	0	58.26628690816568	-24.982178186642685	0.0	39.086175746403285	0	39.086175746403285	6.831625359429509	0.0	32.84869164233317	0	32.84869164233317	-45.01569174589989	0.0	39.18773126184407	0	39.18773126184407	-2.5578658097081117	0.0	44.67124553421117	0	44.67124553421117	4.676458267501708	0.0	25.087854027661745	0	25.087854027661745	-25.675433757975274	0.0	40.8975914527086	0	40.8975914527086	3.0248401490065078	0.0	100	0
1	53.1839776083523	0	87.66770283381095	-0.42910382473175446	0.0	48.77962280914753	0	117.73027993782384	-3.1663730429972645	0.0	46.40937425990048	0	106.58658118045518	8.232678727043762	0.0	101.59409378148236	0	158.64386103664197	35.25704673341755	0.0	49.618757953887524	0	100.19666169970776	21.311743907199656	0.0	48.21852220919494	0	68.05427014165676	-35.1385596608054	0.0	101.05429403759376	0	163.34946020901822	59.743511282810076	0.0	40.249401602535116	0	99.99750415308552	32.487647125191955	0.0	53.425831417155585	0	107.403708174369	9.437362976394056	0.0	39.60652871059032	0	105.36346065409893	30.435553701858993	0.0	41.085102255785	0	74.38782278501313	3.1332962443913317	0.0	28.424991931566822	0	82.3084216980665	-7.611182219976996	0.0	46.17776661818944	0	90.40561518349871	-3.5718470358510928	0.0	55.279368351088976	0	108.0042942229052	24.781710046039294	0.0	46.761200243818266	0	87.51860582961693	10.760209343489748	0.0	55.39413026974167	0	114.66616594662844	14.874470009297852	0.0	63.65971445712533	0	121.17593941467328	-3.043147498860094	0.0	56.60293568693122	0	108.21727458405809	4.414432748651848	0.0	56.148986664929474	0	111.36868428601474	1.699093793950837	0.0	96.32945498407919	0	148.5396071571777	18.78741453692382	0.0	73.77229782151947	0	116.98548954977989	-18.21639208985843	0.0	47.99205311714907	0	130.4663523617058	-0.2964560256333755	0.0	40.57604561662662	0	71.38490952777761	-39.46385224140508	0.0	29.194188508762984	0	54.7535066472351	-47.85285177754267	0.0	48.75681257522223	0	82.0136405127206	-5.369880297091626	0.0	51.34907744155607	0	81.78756344998745	-5.006894530013909	0.0	64.49163726600631	0	116.79349144294662	29.016205887807672	0.0	40.417095545719256	0	86.08431547134492	3.587955906691775	0.0	34.346215558191616	0	81.08349332399126	-4.83025237012302	0.0	61.08375408994376	0	111.23867925379331	9.384122202583413	0.0	48.27303344766402	0	92.7034212630153	-19.759063356732227	0.0	26.774858266348396	0	71.74429064426837	-6.617362429463057	0.0	47.2335112597709	0	115.20101991801937	24.895700166701985	0.0	30.544331177802885	0	106.56745202487049	22.90319007473788	0.0	30.05954721420257	0	80.7325298896513	12.396060280215607	0.0	39.597104444536164	0	96.08069024975867	-32.36430585726879	0.0	57.472063711535384	0	119.21908856767163	25.17607864049168	0.0	53.154008810627886	0	113.36679756952051	13.192463125774054	0.0	39.409680832029395	0	83.05346525693162	-23.24282973271893	0.0	30.930756189675993	0	71.48529228516252	-21.504769179448786	0.0	32.352934570359004	0	69.75380076054546	-9.478001499867048	0.0	57.07539819584507	0	102.63722234888327	18.131429898391886	0.0	48.16199000371481	0	116.25906322777206	35.83773466457107	0.0	75.50143810146334	0	123.6882670572152	26.280503920374272	0.0	58.51265259031452	0	103.70910098801785	12.588598713086867	0.0	41.10403367492253	0	62.06846333458316	-51.96642636527439	0.0	45.6787295239068	0	79.27453098282083	-4.49682619886471	0.0	62.52430613036631	0	114.2364200413634	21.67565441745532	0.0	46.43941717074251	0	102.7892089211472	-8.130063347958668	0.0	69.42333564346966	0	97.60940114447887	-30.845437302928403	0.0	29.618638534604983	0	86.2723501112779	-32.85890541601479	0.0	34.26860256982557	0	70.44930083127366	7.69623320148429	0.0	53.59983165619501	0	96.37176333009458	-22.02324315430667	0.0	34.32886891076479	0	64.11459310663875	-22.495142032282402	0.0	51.300602416304336	0	101.93009750945482	-8.596071210782767	0.0	61.12134739370715	0	99.55224774965822	-3.5904097081057103	0.0	58.655070910241314	0	98.969181823453	2.1469400106512353	0.0	43.14805858279748	0	104.82175827174973	3.424575884495326	0.0	46.60594330973902	0	84.23318351887534	5.118639744288487	0.0	36.54822502051837	0	87.23542275513526	-28.70480989046851	0.0	74.8925915435646	0	144.02086487607647	33.0625936608522	0.0	35.883394128793064	0	80.6837397501312	-37.28976871380047	0.0	40.53526194710472	0	95.4972419625333	31.91089532921427	0.0	58.76153597334001	0	114.92800925681829	0.38284429751522	0.0	67.74489945224136	0	117.01530022234405	13.554825086258589	0.0	36.39161321195301	0	82.84689753645884	-10.855217826402807	0.0	33.741908199940994	0	85.37300644169423	6.706145581793422	0.0	55.114485453895014	0	96.08335741742442	-21.860629500914342	0.0	42.336637591068246	0	104.31444808045988	13.642598635418452	0.0	25.87943259933461	0	76.59288041583658	-36.16657955445022	0.0	26.78932752849898	0	73.00240391096878	-13.97807760408881	0.0	57.30688254997074	0	107.98012516946555	29.036796547862608	0.0	48.41028394135512	0	93.58691937430402	-17.02499236645204	0.0	57.189055103734	0	97.34643885166717	2.195087280425426	0.0	49.190294432568294	0	89.95941565300805	-7.249223252012541	0.0	72.87246313246844	0	108.14721426062988	-4.999234859658898	0.0	73.67207552571654	0	118.8676632560703	-8.254288974454894	0.0	46.266766111950666	0	110.36694692610837	21.524957897653607	0.0	28.10936694566597	0	87.6995740105237	-1.8151665414170282	0.0	39.062831138954735	0	74.7976146476071	-27.7063786038608	0.0	34.6313941699931	0	83.45039341243222	21.674275271891425	0.0	36.99506321262054	0	80.8184095391964	-38.4270221136976	0.0	66.19939631997248	0	110.66348145350291	8.88804548139099	0.0	47.63426783509764	0	113.43936744694767	35.25320240133112	0.0	43.8964131257231	0	91.88523294268893	-8.730765462501537	0.0	34.2138610969022	0	68.78041946757216	-71.58083144688334	0.0	63.684243985245054	0	106.32040470445797	19.559779353039033	0.0	67.61773011278339	0	127.92275745350665	33.27576896866296	0.0	55.49701708367688	0	98.17154348133073	22.235344354606724	0.0	53.585889267005626	0	80.87553262776564	-18.479973684548867	0.0	47.51502113250871	0	93.97841900036978	18.716146011236205	0.0	55.99183761494534	0	107.90527179163121	-0.8312642570120659	0.0	56.643486526319926	0	107.06603532496219	3.9973171772592906	0.0	36.011810346605365	0	94.27809725477104	-38.88275680363449	0.0	40.147167505990616	0	79.2333432523939	-12.432061839520514	0.0	65.6274439141496	0	98.47613555648277	-38.69675467277699	0.0	50.39013424786608	0	89.57786550971015	-1.636134251841085	0.0	39.80843218980299	0	84.47967772401415	-27.74439436930456	0.0	50.95934966534116	0	76.0472036930029	-35.47697171579344	0.0	81.23735377562777	0	122.13494522833636	16.289833432339464	0.0	100	0
2	68.70121004857077	1	156.36891288238172	-1.0796720124969568	0.0	44.576430510188096	1	162.30671044801193	-7.653584174323555	0.0	34.5680607729296	1	141.15464195338478	0.6592431149751405	0.0	25.446901297019554	1	184.09076233366153	-2.4852004359360933	0.0	32.38716696912089	1	132.58382866882866	-6.052684526998263	0.0	48.86460499369566	1	116.91887513535241	-29.525968651526426	0.0	47.20036222502282	1	210.54982243404103	59.74679605067627	0.0	52.052434719463825	1	152.04993887254935	21.47446913600507	0.0	30.307239023116928	1	137.71094719748592	-17.276909614436335	0.0	67.4768371763041	1	172.84029783040302	49.54351968338244	0.0	58.58133710768409	1	132.96915989269723	5.555599737328592	0.0	40.12031270086867	1	122.42873439893518	-13.663400120507617	0.0	35.72506183071575	1	126.13067701421446	-6.945997131889641	0.0	80.38279857257596	1	188.38709279548118	69.64770280394997	0.0	70.12824167069294	1	157.6468475003099	16.837784347505647	0.0	37.332838050919555	1	151.999003997548	7.9063130002312505	0.0	42.907135926237245	1	164.0830753409105	-6.653762189959139	0.0	43.48758983308254	1	151.70486441714064	-13.439548651901816	0.0	42.8371625611967	1	154.20584684721143	-1.9461066317467726	0.0	53.7016640928685	1	202.2412712500462	36.55764823234031	0.0	47.14746281438246	1	164.13295236416235	-12.92070862446809	0.0	70.74742864952474	1	201.21378101123054	2.5548470553574987	0.0	22.210079707721313	1	93.59498923549893	-74.92764196924367	0.0	64.19645353507828	1	118.94996018231338	-31.75235741732847	0.0	53.83957946760413	1	135.85321998032472	-1.7311083254529365	0.0	34.699934564075164	1	116.48749801406261	-23.329261820843342	0.0	63.42275250893227	1	180.21624395187888	45.6767461079601	0.0	38.846474520748636	1	124.93078999209357	-35.61087231933422	0.0	86.79256427171089	1	167.87605759570215	45.36517926738799	0.0	41.450842873205424	1	152.68952212699872	13.881283962976767	0.0	66.93441119833294	1	159.63783246134824	-7.981415620986553	0.0	53.23066970366736	1	124.97496034793573	-0.39579387926917775	0.0	75.82414743300795	1	191.02516735102733	69.84906599100177	0.0	41.8392295215539	1	148.40668154642438	44.057352190225316	0.0	77.5402134960958	1	158.2727433857471	29.781432649849478	0.0	53.58868174012738	1	149.66937198988606	-16.83831620908734	0.0	32.2706698105655	1	151.48975837823713	-13.385346118360218	0.0	56.381799868792655	1	169.74859743831317	13.440119120652753	0.0	52.66736551281462	1	135.72083076974624	-9.54522597191584	0.0	48.69314912504519	1	120.17844141020771	-33.93157056363299	0.0	37.51963219643826	1	107.27343295698373	-18.3487921234929	0.0	46.651185360259504	1	149.28840770914277	1.646941518596492	0.0	38.42117652647659	1	154.68023975424865	20.87854335319068	0.0	52.24355212283435	1	175.93181918004956	44.54480436564458	0.0	52.1538718105224	1	155.86297279854026	14.04673007748832	0.0	49.3211268351061	1	111.38959016968926	-43.58126793582986	0.0	54.38766214769259	1	133.66219313051343	-4.194359987596641	0.0	43.8896126071779	1	158.1260326485413	23.211161081381107	0.0	91.88179129642586	1	194.67100021757307	19.47620901724065	0.0	41.375710529184744	1	138.9851116736636	-51.54913740725627	0.0	32.367186996012855	1	118.63953710729075	-45.471496693283115	0.0	46.951857309092524	1	117.40115814036619	3.842294740221874	0.0	51.322220842749964	1	147.69398417284455	-6.9633332140716675	0.0	81.91890540772556	1	146.0334985143643	17.3217088592844	0.0	29.560197615275715	1	131.49029512473055	-29.341976437943714	0.0	104.21676425496204	1	203.76901200462027	37.48874885200394	0.0	54.398971023595756	1	153.36815284704875	-9.992848045724259	0.0	35.5709160845164	1	140.39267435626613	-36.08690154114669	0.0	46.51068066197593	1	130.74386418085126	-13.242976315235325	0.0	105.29845743628748	1	192.53388019142272	23.298427772396565	0.0	42.282883570732075	1	186.30374844680856	13.266609590593049	0.0	59.71790724857066	1	140.40164699870186	-25.661790546323346	0.0	72.75671818769293	1	168.25396015022622	57.77313837846137	0.0	66.0798563442704	1	181.00786560108867	-7.7483847761650395	0.0	45.18107093218017	1	162.19637115452423	12.748231118233207	0.0	55.376590228396964	1	138.2234877648558	-8.281602256186147	0.0	45.34889990989958	1	130.72190635159382	8.06607165426351	0.0	41.61226126846536	1	137.69561868588977	-27.1871402461166	0.0	49.67284249485057	1	153.98729057531045	13.558342730733614	0.0	34.837017642589736	1	111.42989805842632	-58.92085700289857	0.0	57.15754012774322	1	130.159944038712	2.2607506267890756	0.0	45.99489691602402	1	153.97502208548957	2.0423761811173335	0.0	51.4933690595028	1	145.0802884338068	-1.5595507210007327	0.0	90.06804783657437	1	187.41448668824154	66.39201407245795	0.0	37.97259757998497	1	127.93201323299303	-27.12915353707467	0.0	64.83865578024617	1	172.98587004087605	26.016416869032383	0.0	48.5379146098512	1	167.4055778659215	-29.489862992015503	0.0	57.35601488746311	1	167.7229618135715	31.48276883083244	0.0	75.20109459091152	1	162.90066860143523	29.96103592655689	0.0	56.98338482416451	1	131.78099947177162	-22.155238407786214	0.0	32.09869249398181	1	115.54908590641404	-17.973561560850982	0.0	46.81389841116445	1	127.63230795036085	-32.23309803570751	0.0	43.8917463047865	1	154.55522775828942	9.172881221357187	0.0	42.54137782840955	1	155.9807452753572	26.536819272247243	0.0	32.347894720295386	1	124.23312766298432	-22.422322303445725	0.0	74.20147285449413	1	142.9818923220663	-38.46121233029166	0.0	51.91949926108606	1	158.23990396554404	26.147683405103606	0.0	59.20931315271195	1	187.1320706062186	66.18739377908723	0.0	74.02386829758767	1	172.1954117789184	48.72964037904649	0.0	41.275649769377665	1	122.1511823971433	-12.42804147118649	0.0	57.80916556711024	1	151.78758456748002	24.297477800685527	0.0	67.88884169899364	1	175.79411349062485	36.52773046734808	0.0	48.664002182044	1	155.7300375070062	-18.256933313396388	0.0	48.673764108809756	1	142.9518613635808	-50.762513636235866	0.0	59.33018107682905	1	138.56352432922296	14.291346639671275	0.0	70.97056653216549	1	169.44670208864827	-2.3157334262940026	0.0	50.31700749571872	1	139.89487300542888	-11.094440770994424	0.0	76.89891316015459	1	161.37859088416874	-0.8029556703532137	0.0	37.60454380707979	1	113.65174750008269	-28.552734338656407	0.0	39.17152288024032	1	161.30646810857667	10.746205026756115	0.0	0	100
