task	reward	total_reward	total_regret	relative	total_reward_dev
0	72.298607310276	72.298607310276	1.1702053084150155	0.0	7.9147284130333
1	72.02354657866479	144.3221538889408	2.66189941586637	0.0	10.70098327499891
2	71.42667938465245	215.74883327359316	3.205395227589277	0.0	14.433837456918738
3	69.96214780559536	285.71098107918874	1.813609195647392	0.0	16.13611576595083
4	74.02055154617466	359.73153262536306	5.464246612128623	0.0	17.04665386140586
5	71.53866018959081	431.27019281495404	6.305485774745076	0.0	19.796426345203997
6	71.44897162358528	502.7191644385395	8.422498746487925	0.0	22.960935978135872
7	72.60098670736318	575.3201511459025	10.024315993025745	0.0	24.76370221726865
8	71.2969087092795	646.617059855182	10.32857028646996	0.0	25.325148228096584
9	71.90587893890505	718.5229387940868	10.769111316667848	0.0	25.738068194479236
10	71.13111332589449	789.6540521199813	10.927663879545435	0.0	27.435435364424922
11	71.38146535641802	861.0355174763997	12.68845669240649	0.0	28.06031704467556
12	72.65453768540686	933.6900551618064	14.476346928912694	0.0	27.985685364477263
13	70.42851642476194	1004.1185715865682	14.562458943006545	0.0	28.316950545053444
14	72.29915017804015	1076.4177217646088	15.971602915976266	0.0	31.221429073062378
15	72.78322595180292	1149.2009477164115	18.25791723277696	0.0	31.694660076830978
16	70.39113965728251	1219.5920873736945	17.33790953132531	0.0	34.24171996599808
17	70.8537724072596	1290.445859780953	16.52342696733038	0.0	34.7137402938156
18	71.87419232899384	1362.320052109947	17.05988095294195	0.0	34.31085476392797
19	71.9533245835618	1434.2733766935082	17.994125848738886	0.0	34.32617795878274
20	70.48549301767497	1504.7588697111846	17.075066844631316	0.0	35.07027797808493
21	71.49705125979158	1576.2559209709764	17.83425930258096	0.0	36.37950677771295
22	72.21424805224817	1648.470169023223	18.483760085590685	0.0	37.120902696668125
23	70.28846423583823	1718.7586332590615	17.762950067437824	0.0	38.31056019869007
24	71.7941348675444	1790.552768126606	18.811275321780982	0.0	40.2426500581939
25	70.81049605147908	1861.363264178086	18.344261282656454	0.0	40.383104216521915
26	71.83720281638941	1933.200466994474	18.528335251424494	0.0	41.386000306435285
27	72.56340266536597	2005.7638696598415	19.427277674414164	0.0	40.73738040980674
28	71.66978516513059	2077.4336548249707	20.314011462781444	0.0	41.66971760350137
29	71.44654743087742	2148.8802022558493	19.974056846889393	0.0	43.17969380077602
30	70.48665738005592	2219.366859635905	20.367123606284366	0.0	42.84270255944831
31	72.20577046516306	2291.5726301010673	20.45703632284999	0.0	44.86846777141725
32	72.02747432431255	2363.6001044253803	21.166623939306106	0.0	45.478426135905686
33	71.1125442854008	2434.712648710781	21.564227814707422	0.0	46.35769629879538
34	70.60824173194837	2505.3208904427297	20.961031850096685	0.0	47.22092926159369
35	71.04545492414563	2576.3663453668746	21.740591001732213	0.0	47.41660816616154
36	71.99124193885795	2648.3575873057325	21.776997920212892	0.0	48.229329054745705
37	73.50512434924275	2721.862711654976	23.872774162961832	0.0	50.655959445263605
38	70.93147041167323	2792.7941820666483	22.68593964770425	0.0	50.8990516108577
39	72.08025162661322	2864.8744336932623	23.748328432529593	0.0	51.55580220971005
40	71.23906080374508	2936.1134944970067	26.102930903427236	0.0	54.69581182277752
41	72.02621046825368	3008.1397049652605	27.56378100703478	0.0	55.445336141920265
42	72.47953599012197	3080.6192409553837	27.585362223458652	0.0	57.260699831484075
43	72.40205395579017	3153.021294911172	29.282532538969527	0.0	58.910972258830554
44	72.30063214913757	3225.3219270603095	29.744325604718462	0.0	59.76057899634161
45	71.7116008388593	3297.03352789917	30.21516642049783	0.0	60.24457554189351
46	72.01204155006614	3369.0455694492357	30.93679811718355	0.0	61.76063154017089
47	69.9431650007881	3438.9887344500253	29.134911146183256	0.0	62.68759122365731
48	72.54471488798693	3511.533449338013	30.845427420071882	0.0	63.75520141719112
49	70.1306738200271	3581.664123158039	30.99197214253837	0.0	63.56426445391048
50	71.24317109813789	3652.9072942561775	31.90023871306199	0.0	63.975960677455
51	71.95979147191875	3724.867085728096	33.7275069996961	0.0	63.831613745568184
52	71.01369971418455	3795.880785442278	34.04846364994831	0.0	64.69197261853068
53	71.83196629444785	3867.7127517367267	35.026117263131795	0.0	64.98306667933731
54	72.01610795260468	3939.7288596893327	35.89091632651369	0.0	66.12616510393102
55	69.59290854633026	4009.321768235664	34.32897948712575	0.0	65.59482564589231
56	71.55263798043778	4080.8744062160986	35.484223662053985	0.0	66.85345481658031
57	71.92519839543966	4152.799604611541	36.7720623012656	0.0	67.77389217438468
58	71.49638263771361	4224.295987249254	37.84928029444105	0.0	69.1098912823711
59	71.18057007697385	4295.476557326228	36.865490443895844	0.0	69.16879290902905
60	71.06285624673598	4366.539413572962	36.42473758624535	0.0	69.3342682522838
61	72.34780709910831	4438.8872206720725	38.164811682167084	0.0	69.07747228662194
62	71.61187295279477	4510.499093624866	38.40203830798538	0.0	69.97487628829435
63	72.24254086039593	4582.741634485263	39.48058025929728	0.0	70.00408589559254
64	71.08150220525741	4653.82313669052	39.1092119589095	0.0	70.92521663545698
65	73.33118186403829	4727.154318554561	39.47557379328401	0.0	72.04678946455553
66	72.15926390462383	4799.313582459182	39.863577539379776	0.0	73.42438266801719
67	70.24114179463706	4869.554724253817	38.86926463255707	0.0	74.82395431301522
68	71.58131076033358	4941.136035014152	39.144313655495495	0.0	75.51118103526461
69	72.46661115022843	5013.60264616438	41.03920334999621	0.0	75.83080204454667
70	71.45521756685895	5085.05786373124	41.16775148081183	0.0	75.20618967759545
71	71.58642416447289	5156.644287895711	41.234133066787635	0.0	74.48592797311508
72	71.76097331829446	5228.4052612140085	40.73824687074213	0.0	75.19324478946994
73	72.01483302482212	5300.42009423883	42.65873425420257	0.0	74.90034952138414
74	71.3728298889573	5371.792924127786	43.18342374613728	0.0	75.79913327662597
75	72.83239196976311	5444.625316097551	45.316525048916084	0.0	74.27839812927186
