task	oracle_regret	oracle_relative	oracle_reward	oracle_total_reward	static2_regret	static2_relative	static2_reward	static2_total_reward	static10_regret	static10_relative	static10_reward	static10_total_reward	static10rev_regret	static10rev_relative	static10rev_reward	static10rev_total_reward	epsilon0_regret	epsilon0_relative	epsilon0_reward	epsilon0_total_reward	epsilon10_regret	epsilon10_relative	epsilon10_reward	epsilon10_total_reward	vbde05_regret	vbde05_relative	vbde05_reward	vbde05_total_reward	vbde10_regret	vbde10_relative	vbde10_reward	vbde10_total_reward	vbde50_regret	vbde50_relative	vbde50_reward	vbde50_total_reward	vbde200_regret	vbde200_relative	vbde200_reward	vbde200_total_reward	ucb_regret	ucb_relative	ucb_reward	ucb_total_reward	pessimist_regret	pessimist_relative	pessimist_reward	pessimist_total_reward
0	5.334472345585246	0	42.85978230834832	42.85978230834832	6.2984110036382095	0	43.00630383082931	43.00630383082931	5.593319205461654	0	42.752053525608645	42.752053525608645	37.84647973172458	0	75.75819563799882	75.75819563799882	5.068736823869301	0	43.99157658769303	43.99157658769303	9.569216981305363	0	46.590560413247175	46.590560413247175	12.746458361537114	0	50.02029196231368	50.02029196231368	2.5787211304961617	0	40.8691060843707	40.8691060843707	6.426291873017447	0	44.28663546267001	44.28663546267001	8.971734735244656	0	47.10814163035352	47.10814163035352	9.818581752844677	0	44.88407979055042	44.88407979055042	38.82437492963593	0	76.8074109382213	76.8074109382213
1	17.629807825499068	0	49.30727286369533	92.16705517204363	17.72185054108695	0	50.050903688280485	93.05720751910974	14.517898261613716	0	47.42737221103111	90.17942573663971	72.29881733202397	0	72.58989315475897	148.34808879275784	18.299654039748678	0	51.16430354340604	95.15588013109905	27.110294265831175	0	53.94263174382812	100.53319215707532	29.626967560826607	0	54.5239590984648	104.54425106077852	21.081866190919918	0	55.914704048406364	96.78381013277708	23.073966875608573	0	52.7859856686001	97.07262113127015	20.564758601833464	0	49.675479742495384	96.78362137284883	33.27993274804872	0	59.84625260961654	104.73033240016697	75.7452467419451	0	76.05717401545826	152.86458495367958
2	24.030062411959648	0	43.37140184953405	135.53845702157764	32.12576222066415	0	51.62112246879051	144.67832998790036	26.074144266061698	0	47.43385236920172	137.61327810584146	111.3940608869816	0	76.1277194314926	224.47580822425027	32.98448253161883	0	51.95437293944834	147.11025307054737	43.66298210642803	0	54.57483923800517	155.10803139508047	43.024759139144805	0	53.41359778014869	157.9578488409272	34.63137351138665	0	50.843128572807494	147.6269387055846	47.73353093462359	0	62.37505058364101	159.44767171491108	33.104903998216045	0	51.14490389316179	147.92852526601067	47.44642382478629	0	52.82483143884765	157.5551638390147	115.98213120678746	0	76.17684803116528	229.04143298484487
3	30.693244642924043	0	44.79509434132161	180.3335513628993	49.85169692078685	0	55.480965257007604	200.15929524490787	33.722524182807305	0	45.96979496386056	183.58307306970215	145.61054575151624	0	73.99947642431047	298.4752846485608	45.44355537343297	0	51.5625802248306	198.67283329537804	48.73634667285826	0	43.426785503575644	198.53481689865617	57.612047605578326	0	52.82772264491698	210.7855714858442	51.11896401867033	0	53.68208331147593	201.30902201706053	60.97692379267404	0	50.96685414334611	210.41452585825726	44.1507288232841	0	48.595604244348266	196.52412951035885	60.09337469077627	0	50.40667183980303	207.96183567881766	155.02005812804765	0	76.58529341571085	305.6267264005557
4	36.22630034627735	0	42.37363583283279	222.70718719573216	65.9563366019514	0	51.89856208864404	252.05785733355205	35.341902682950305	0	39.9546048121051	223.5376778818071	184.75292362562442	0	76.87892694550864	375.3542115940695	62.48619650362858	0	55.34031904510915	254.0131523404872	65.15868807072222	0	54.521437718885046	253.05625461754104	75.48290189289715	0	57.942403995765105	268.72797548160923	74.73001474893671	0	59.75096919666034	261.0599912137207	75.84717975159793	0	52.78595835572459	263.20048421398184	65.30791906990795	0	58.6506003992688	255.1747299096278	80.46971481783089	0	57.98375669260873	265.94559237142636	195.1350945715627	0	77.76878487723287	383.39551127778833
5	52.53773012967244	0	54.36938695005133	277.0765741457833	80.07529821708742	0	52.608791070098185	304.66664840365024	46.675796498421256	0	48.42071890055263	271.95839678235984	222.73411350703284	0	75.31974037109877	450.67395196516816	84.57897680491119	0	60.95993772909895	314.97309006958614	89.49871314511813	0	61.68075001754414	314.7370046350852	96.65101755431195	0	57.28594162018609	326.0139171017953	98.43442163931505	0	61.1097284423666	322.1697196560874	98.18211855207653	0	61.40813418537129	324.60861839935313	92.71360062344424	0	65.4465888493862	320.62131875901395	102.49639951366075	0	60.03396120652451	325.9795535779509	233.39164037513703	0	75.97800645407017	459.3735177318585
6	58.327940320087045	0	44.39948949547702	321.4760636412603	93.34225017745497	0	51.08262378870827	355.7492721923584	53.96258185688413	0	45.570248624742305	317.52864540710203	263.36578626389854	0	78.20711544285169	528.8810674080198	97.17567362569115	0	49.91877926974907	364.8918693393352	103.61427915040869	0	53.00128813500708	367.73829277009213	111.84426956982597	0	52.618166136631814	378.63208323842713	114.64715847803576	0	54.606944616900115	376.7766642729876	108.94532072477848	0	49.53593120609169	374.14454960544487	108.98674001065554	0	53.62679959887494	374.2481183578888	115.36739518982331	0	51.295524352366954	377.27507793031793	272.2592762073393	0	77.03069269252248	536.4042104243812
7	65.46227386653909	0	43.80693663668792	365.2830002779483	99.19556598667552	0	43.35863062208029	399.10790281443866	64.47682111113927	0	48.33305162419869	365.8616970313006	303.02952742198147	0	78.18220091855216	607.0632683265719	128.03554848702075	0	69.54924381988003	434.44111315921515	134.18870477919035	0	66.78512544427598	434.5234182143684	138.7817682992309	0	65.68981959058165	444.3219028290086	138.44237744490067	0	61.971830858485	438.7484951314725	131.87082721628195	0	60.468402613546104	434.61295221899076	130.00555253863706	0	58.54820672718902	432.7963250850779	139.43084971647278	0	62.83445651291803	440.1095344432358	310.7974694531827	0	75.63728839923463	612.0414988236157
8	81.40728865929859	0	53.07880033902993	418.3618006169784	114.86750700146617	0	52.939057768327686	452.0469605827665	73.2894974465823	0	46.120658870483865	411.98235590178456	339.85251660967776	0	75.75445125092894	682.8177195775008	158.47079631375206	0	66.92193273767965	501.36304589689496	155.81272000311358	0	61.12497705521936	495.6483952695879	166.94424817712502	0	65.482012236552	509.8039150655608	162.71806627302502	0	61.51306319764667	500.26155832911905	154.36476032549373	0	60.80187233291218	495.4148245519029	152.02172394903482	0	60.643498304775065	493.43982338985273	163.04493359564452	0	60.191384469344506	500.30091891258024	348.6095527886017	0	75.75700409007119	687.7985029136871
9	92.26849891872116	0	48.740329970525316	467.1021305875037	130.95329872748752	0	53.70714071842337	505.7541013011902	81.80708705973547	0	45.578942330335494	457.5612982321202	377.5059311147036	0	76.9342806734348	759.7520002509357	174.70256228481713	0	54.483530315749285	555.8465762126443	176.79176609669955	0	58.122961866430515	553.7713571360181	187.52241410335293	0	57.55845924840248	567.3623743139633	180.34629073352102	0	54.43652550677767	554.6980838358966	174.0011272825903	0	56.418047999834926	551.8328725517378	167.94627711173354	0	53.818944919684014	547.2587683095368	182.04236827756003	0	56.31344177107567	556.6143606836563	386.1237632287146	0	74.95475937378912	762.753262287476
