task	reward	total_reward	total_regret	relative	total_reward_dev
0	75.6446276735894	75.6446276735894	5.040280706944372	0.0	23.15981535488139
1	79.97164318936183	155.6162708629512	13.977406395664792	0.0	36.21655827460443
2	79.54516333841502	235.16143420136603	22.529260230615918	0.0	41.95183766042963
3	79.79551145870273	314.9569456600689	30.198128006512693	0.0	44.495962024513155
4	75.1632817912643	390.12022745133334	33.451508023071895	0.0	47.852341026409015
5	75.39189783375002	465.51212528508324	38.32702184276061	0.0	50.83715142468955
6	75.3554015348761	540.8675268199593	43.09116367441019	0.0	55.71513015548879
7	75.00685133974267	615.8743781597022	46.562692682294674	0.0	58.24836732442023
8	73.21858408879783	689.0929622484997	49.09112659731198	0.0	61.442447677937565
9	74.10133404279962	763.1942962912992	52.146926687643564	0.0	65.23852232556597
10	76.17964137571124	839.3739376670105	57.228864419182834	0.0	68.45428925301759
11	75.29014009765687	914.6640777646671	60.542652915237575	0.0	73.74925739727773
12	76.68801679196734	991.3520945566348	64.75567871921119	0.0	82.02282441853632
13	76.03448517293775	1067.386579729573	71.8060913583267	0.0	84.30615742147226
14	75.19753396858363	1142.5841136981562	74.95302233533563	0.0	84.52564136909156
15	78.80702326577536	1221.391136963931	82.9781320689591	0.0	89.67560914877599
16	75.54421048054778	1296.935347444479	86.94797015706808	0.0	91.2775653741964
17	73.79477761719565	1370.7301250616752	89.7363978825782	0.0	94.32000668551999
18	74.8188473123255	1445.5489723740006	93.23505220473173	0.0	100.29463689313997
19	74.56984823298598	1520.1188206069862	95.68714962140984	0.0	103.20120434894345
20	78.23453843628192	1598.3533590432687	102.47261954246956	0.0	103.94674596172779
21	77.38195834621678	1675.7353173894842	108.61274450054236	0.0	108.4856048012039
22	77.79270913992816	1753.528026529413	115.95158842753472	0.0	111.00647418317331
23	75.86370086248435	1829.3917273918973	121.22107517260034	0.0	112.91269096501603
24	75.59597077851876	1904.9876981704158	125.52216348565175	0.0	117.12592633931202
25	73.82536272011276	1978.8130608905296	129.3222937560618	0.0	117.97883946221718
26	79.55470561104008	2058.367766501569	138.4714920865808	0.0	122.43141901166582
27	78.51480325757758	2136.882569759146	145.5440034114849	0.0	128.82086086673365
28	72.56085091053409	2209.4434206696797	146.93209996327676	0.0	129.9816217951876
29	73.5985662883536	2283.0419869580337	149.16593922876393	0.0	130.96258650994582
30	72.8869328352527	2355.9289197932862	152.64731491045163	0.0	132.66092348607887
31	75.91814571884643	2431.8470655121337	157.9873110960842	0.0	134.37829811241326
32	78.01055174417937	2509.8576172563126	165.90965220562038	0.0	135.4477619102209
33	76.53355828968492	2586.3911755459976	171.7342617936814	0.0	135.4100250453401
34	72.14876204703685	2658.539937593036	173.11469164972328	0.0	137.71845463012644
35	78.68136405391168	2737.2213016469454	180.33323583531217	0.0	139.05962833493027
36	79.26723523603043	2816.4885368829764	187.5795000759576	0.0	141.31272631007892
37	80.17189358316564	2896.6604304661428	197.95221276159555	0.0	139.89434412284527
38	77.60290145331079	2974.263331919452	203.05474638781752	0.0	144.88737730563705
39	73.97082155235297	3048.2341534718053	205.8720287389313	0.0	146.56657620477938
40	73.97715955869339	3122.2113130305	209.01729324216012	0.0	145.95228515192278
41	73.80138173941685	3196.012694769916	212.31092734452884	0.0	149.76404853683565
42	73.96133469464877	3269.9740294645653	215.2390074257108	0.0	155.81570100471728
43	75.80050139894769	3345.7745308635126	219.6616047963185	0.0	157.0266864112135
44	80.4856431891229	3426.2601740526356	228.22139455869564	0.0	159.13530818705206
45	74.75825057719835	3501.018424629834	232.0652339087451	0.0	160.6408654958273
46	73.64821333257436	3574.6666379624094	233.8002285797512	0.0	160.81047920900966
47	76.02731604038676	3650.6939540027956	238.54191707128658	0.0	160.29202359372394
48	75.59066309877535	3726.2846171015717	242.7321781977857	0.0	163.06655525427678
49	74.16130486502855	3800.4459219665987	245.28436954813887	0.0	163.6463006922685
50	76.69387529129953	3877.1397972579	249.50567332198824	0.0	166.84307734943621
51	75.98371325792493	3953.123510515821	254.47398776436913	0.0	164.27995224555093
52	76.88870052171679	4030.0122110375364	261.0515302746325	0.0	163.35237530735301
53	76.07075721794654	4106.082968255487	266.1764494495452	0.0	164.93206164857554
54	74.22008232713618	4180.303050582621	267.98958329031575	0.0	166.46113649682545
55	75.53432104997411	4255.837371632598	273.59129372352584	0.0	166.08054415696932
56	77.64903888363537	4333.486410516232	280.62092305366696	0.0	170.27842309943304
57	78.16036291183987	4411.646773428072	287.2287665233466	0.0	174.97677432431902
58	75.11952009636624	4486.766293524438	290.75858017362845	0.0	175.20815921493644
59	79.18977772440677	4565.956071248845	299.7021716951621	0.0	180.42954015220423
60	75.07724918294683	4641.033320431789	303.8065868819399	0.0	180.80387569152788
61	77.32437984220596	4718.3577002739985	308.5828252711535	0.0	182.75404868704118
62	75.1372504029872	4793.4949506769835	313.36012397613337	0.0	181.947395408453
63	73.0002565121131	4866.4952071890975	315.2629636993799	0.0	183.23724588397653
64	80.73261353647837	4947.227820725575	325.71992175287954	0.0	189.6802904378822
65	73.82010817054052	5021.047928896116	328.53721031677566	0.0	190.12586216360438
66	75.51087577865735	5096.5588046747735	333.6276463444241	0.0	191.9642451128126
67	78.5225800276948	5175.081384702468	341.36286237912157	0.0	192.49917158412072
68	77.2794559105314	5252.360840612998	347.2811439528101	0.0	195.6834419884074
69	77.6714451253167	5330.032285738318	354.67239493138675	0.0	193.08789654981604
70	73.27118207637028	5403.303467814687	358.1862144890866	0.0	195.63213465957156
71	73.82351806179791	5477.126985876488	360.4416441196045	0.0	194.95111138067742
72	75.70045825043009	5552.8274441269195	366.3574379522776	0.0	194.33738924537064
73	76.6363616526911	5629.463805779606	371.9985672893436	0.0	197.28710306254897
74	80.24081500192115	5709.704620781528	379.964436222676	0.0	195.68776913524832
75	76.59472826872165	5786.299349050252	385.33658711828025	0.0	193.5670232513933
76	72.67222970813134	5858.971578758384	386.8187091895037	0.0	196.05313216508017
77	77.56083791746153	5936.53241667584	393.4115146453714	0.0	199.11858873096648
78	75.41370855482029	6011.946125230664	397.5823235743776	0.0	202.13266951287935
79	72.13889098891168	6084.085016219575	399.06131759860864	0.0	202.34820393732804
80	78.82690036935865	6162.911916588935	407.5454288549391	0.0	205.3159749181744
81	74.44753333544517	6237.35944992438	412.18500823210076	0.0	206.35144881033347
82	75.86636214465197	6313.225812069031	416.96930629285606	0.0	209.07042515691214
83	72.99780042131978	6386.223612490348	419.19483794814107	0.0	208.6116065745571
84	73.87028400847319	6460.093896498821	421.16233132010643	0.0	212.31142487038414
85	73.921231622788	6534.015128121612	423.4231859254403	0.0	214.2951258978846
86	75.68268883898503	6609.6978169606	428.4973809565389	0.0	215.396615082935
87	73.17222659611643	6682.870043556713	430.4346089291403	0.0	213.26947192172696
88	73.3681688602386	6756.238212416952	431.96514126646883	0.0	213.55161302983356
89	80.46896915464622	6836.707181571601	440.24936092660965	0.0	214.96811439730283
90	72.41929073944011	6909.126472311041	441.7211024520357	0.0	214.79414536693926
91	76.69416867893489	6985.820640989974	447.61626741211796	0.0	215.87210266605328
92	80.11806286906746	7065.938703859039	455.3386939309918	0.0	210.86731724105948
93	77.2768662518188	7143.215570110856	461.151006210114	0.0	209.61388469637
94	74.58172755150686	7217.797297662368	464.62122280868675	0.0	209.32095652140617
95	75.32694270501138	7293.124240367375	468.9160071033576	0.0	211.6552581082303
96	79.11242138034775	7372.236661747726	476.5708440021101	0.0	211.73488489781224
97	72.39592589044159	7444.632587638167	478.85810684494	0.0	214.6261042658583
98	74.06808650300631	7518.700674141172	481.7371279797223	0.0	215.00238799423272
99	75.08477460312791	7593.785448744303	486.5625885637673	0.0	213.3274028335973
100	75.98729954554649	7669.772748289847	491.0403343616043	75.94128120616257	214.4840629184114
101	76.77993433341096	7746.552682623258	497.16427793281196	75.9093641176031	217.81276703237762
102	72.85183450025343	7819.404517123512	499.4086401734471	75.84243082922144	219.16403402709437
103	75.34333293828507	7894.747850061797	503.10947503681507	75.7979090440173	218.91679209250515
104	75.03150469683344	7969.779354758628	506.31278734354817	75.796591273073	218.09189486956504
105	73.26876745012258	8043.048122208756	508.5231301804465	75.77535996923672	218.8864003267757
106	74.82812357990483	8117.87624578866	511.5036031255572	75.77008718968699	218.00545350385136
107	76.10031343710375	8193.976559225763	517.3974037180914	75.78102181066062	220.27967161201647
108	77.47518256675342	8271.451741792516	523.4342140769171	75.8235877954401	220.2025419881984
109	80.75385569093365	8352.205597483447	534.4229320028569	75.8901130119215	217.54902782448616
110	75.08007425476663	8427.285671738215	538.7566706587975	75.87911734071209	217.12336600644403
111	74.17441776749028	8501.460089505708	540.6762238804849	75.86796011741039	219.06364121552707
112	76.22802906509645	8577.688118570799	545.4246102704299	75.86336024014169	218.2998523260696
113	79.10355175222344	8656.79167032303	553.0102044542335	75.89405090593453	218.98014722177885
