task	oracle_regret	oracle_relative	oracle_reward	oracle_total_reward	static2_regret	static2_relative	static2_reward	static2_total_reward	static10_regret	static10_relative	static10_reward	static10_total_reward	static10rev_regret	static10rev_relative	static10rev_reward	static10rev_total_reward	epsilon0_regret	epsilon0_relative	epsilon0_reward	epsilon0_total_reward	epsilon10_regret	epsilon10_relative	epsilon10_reward	epsilon10_total_reward	vbde05_regret	vbde05_relative	vbde05_reward	vbde05_total_reward	vbde10_regret	vbde10_relative	vbde10_reward	vbde10_total_reward	vbde50_regret	vbde50_relative	vbde50_reward	vbde50_total_reward	vbde200_regret	vbde200_relative	vbde200_reward	vbde200_total_reward	ucb_regret	ucb_relative	ucb_reward	ucb_total_reward	pessimist_regret	pessimist_relative	pessimist_reward	pessimist_total_reward
0	6.304084827897653	0	49.937199567859636	49.937199567859636	1.6688775386860728	0	45.31534641599443	45.31534641599443	3.5666806992845217	0	47.073244613332264	47.073244613332264	29.347846280867252	0	75.2478138389821	75.2478138389821	7.893509987908252	0	53.10034387943812	53.10034387943812	1.7848053429569593	0	45.606673198328274	45.606673198328274	2.85962101292348	0	47.51743666222813	47.51743666222813	-1.6292303326580149	0	44.807468452816686	44.807468452816686	1.4705933056857612	0	48.78502077645009	48.78502077645009	1.996773982669357	0	47.77795028926669	47.77795028926669	2.5313656365433665	0	45.54572708355983	45.54572708355983	24.359421619071455	0	72.52835440544817	72.52835440544817
1	11.423777166346586	0	53.10334190157606	103.04054146943574	7.444954243607465	0	51.274523128628616	96.58986954462301	4.682565582286727	0	47.742059274209524	94.81530388754177	60.983956057544546	0	76.75421859891388	152.00203243789596	22.49835930578547	0	61.616208108585994	114.71655198802411	14.101931519741335	0	58.320761172218866	103.92743437054715	16.990288730813116	0	59.90336892002603	107.4208055822542	13.118020806781274	0	60.124704312749024	104.93217276556568	20.761109298501353	0	65.533858317764	114.31887909421408	18.212886628114926	0	61.4738369676984	109.25178725696514	18.725509307694782	0	60.4692932804958	106.01502036405569	53.325096417542106	0	74.10821936929868	146.63657377474684
2	12.504514287904605	0	46.86107483497375	149.90161630440952	26.102275956829644	0	63.98858665817904	160.57845620280204	10.724394654451746	0	51.220301220515964	146.03560510805772	90.10163811017193	0	75.5136725428393	227.51570498073522	44.586239999750745	0	64.77954845572165	179.49610044374563	31.416351837739036	0	61.28400359476395	165.21143796531112	35.08226354111285	0	61.77555496088437	169.19636054313847	26.217071494021575	0	61.62440826220495	166.55658102777062	39.35166279861628	0	63.32664741081368	177.64552650502782	31.294281591558956	0	58.40164855426486	167.65343581122994	34.37730936339955	0	62.22950010248955	168.24452046654523	84.74879237862244	0	74.34031441607692	220.9768881908237
3	17.489856349152046	0	48.36835485800438	198.2699711624139	44.11290444995387	0	63.11728852391272	223.69574472671488	11.719567473624785	0	47.9585805574661	193.99418566552387	116.71318561566069	0	70.51010580999024	298.0258107907256	51.439558118469556	0	53.25623101976255	232.75233146350823	36.69332419440773	0	49.692081055850466	214.90351902116154	41.762561796756756	0	52.71469443463316	221.91105497777167	29.385258612728503	0	49.03880513725219	215.59538616502283	50.62241165096674	0	54.20590741232604	231.85143391735386	42.47538210592624	0	54.01720483139475	221.67064064262456	42.18629481421716	0	51.25579673946244	219.50031720600765	112.23890766053968	0	72.23658957829738	293.21347776912114
4	20.77414934074362	0	50.313996862648445	248.58396802506232	61.119165876819004	0	61.51035907765661	285.2061038043715	14.29691076245046	0	48.126087344066065	242.12027300958994	147.4744529739458	0	74.47723832830624	372.5030491190318	78.92246553643002	0	73.50529041640951	306.25762187991774	66.08471980111962	0	74.7119631563556	289.6154821775171	70.26010105621313	0	72.77402804945262	294.68508302722427	55.198526449079466	0	72.34444127490538	287.9398274399283	79.70111796747011	0	71.73341250128203	303.58484641863606	70.91180005866532	0	70.56711313924215	292.2377537818668	72.11835425712252	0	73.26161242655418	292.7619296325618	141.3127116605602	0	76.29525480821967	369.50873257734054
5	24.281474280715052	0	48.5576592208837	297.141627245946	75.64882909705487	0	61.21210946008678	346.4182132644581	21.797537050755306	0	52.05274946267113	294.1730224722612	177.57127931971422	0	75.18871818305816	447.6917673020899	106.50964059722756	0	73.66559711327163	379.92321899318915	100.49062952959177	0	79.30530120719614	368.92078338471316	100.58752470049745	0	73.6569907597858	368.3420737870102	81.42970018001819	0	73.12408978520008	361.06391722512853	107.07823654619014	0	73.72598000917007	377.3108264278061	98.64629919942242	0	72.2932159605397	364.5309697424067	99.0490089751249	0	73.2872219270907	366.0491515596525	166.23362408197235	0	72.3250706074281	441.83380318476884
6	30.84877813317064	0	50.48739230896695	347.62901955491293	78.81806849899758	0	49.13830151112741	395.5565147755855	25.359153615234312	0	49.63285918166882	343.8058816539298	209.18094411091823	0	75.09950822155346	522.7912755236434	119.41381690623633	0	57.22544636369775	437.1486653568873	107.18103310114302	0	52.564493729712396	421.4852771144254	113.69495617877776	0	60.5328402961306	428.87491408314025	95.96961514945833	0	58.38366185014719	419.4475790752755	120.55970334437632	0	58.561380978543674	435.8722074063496	116.2063325843438	0	62.029521032825954	426.56049077523255	106.04465386815224	0	52.168300831901824	418.2174523915544	193.87323369669363	0	72.69915287005959	514.5329560548286
7	37.054114529959605	0	49.7934775850386	397.42249713995153	85.8656871169893	0	50.93823562858287	446.49475040416866	23.751809846937725	0	45.66809565922209	389.4739773131521	241.66542528826957	0	76.19503614701529	598.9863116706586	130.7118541877202	0	56.38286915782014	493.5315345147073	119.66124195723037	0	55.523721822859876	477.0089989372854	126.7359885453933	0	59.14313550303943	488.0180495861802	113.0896945757849	0	62.82786168150665	482.27544075678225	137.11108347066016	0	62.334270346616606	498.20647775296595	127.18210429137476	0	59.82261289598248	486.38310367121505	116.17206917684774	0	56.19858854402356	474.41604093557794	223.05845137182988	0	74.03924568608205	588.5722017409108
8	36.357512054516754	0	44.942042996956744	442.36454013690826	111.50874464048547	0	73.13104720488106	519.6257976090496	24.139391231060813	0	44.84299936158455	434.3169766747367	270.9673037793134	0	76.41623048114653	675.402542151805	140.39569512410594	0	55.424838711048906	548.956373225756	126.78609733895456	0	51.41611970050862	528.425118637794	142.55228769117	0	64.48376051117009	552.5018100973504	129.3307369339655	0	60.789178014788014	543.06461877157	151.24040342348613	0	61.684539840895376	559.8910175938619	139.65664323469196	0	58.90124274488134	545.2843464160964	133.42552608894133	0	62.221855087865535	536.6378960234434	253.6886698528966	0	77.07381495297057	665.646016693881
9	35.724800130151664	0	44.31080880426075	486.67534894116915	144.51865323424235	0	75.91333082736935	595.5391284364187	26.368011339111494	0	47.30304444185844	481.6200211165949	295.27955865575353	0	73.05173074197634	748.4542728937816	147.63056011939915	0	52.6903778929252	601.6467511186817	135.44722830922922	0	52.861097307492656	581.2862159452864	160.7923613208218	0	65.07078890704128	617.5725990043913	147.59494068289445	0	63.635616168122944	606.7002349396932	160.33025452897368	0	56.17806365891722	616.0690812527788	154.0452065371253	0	58.690422451582975	603.974768867679	160.03396927623592	0	69.87643229560797	606.5143283190513	280.4866298737037	0	73.99090169396041	739.6369183878413
