task	oracle_regret	oracle_relative	oracle_reward	oracle_total_reward	static2_regret	static2_relative	static2_reward	static2_total_reward	static10_regret	static10_relative	static10_reward	static10_total_reward	static10rev_regret	static10rev_relative	static10rev_reward	static10rev_total_reward	epsilon0_regret	epsilon0_relative	epsilon0_reward	epsilon0_total_reward	epsilon10_regret	epsilon10_relative	epsilon10_reward	epsilon10_total_reward	vbde05_regret	vbde05_relative	vbde05_reward	vbde05_total_reward	vbde10_regret	vbde10_relative	vbde10_reward	vbde10_total_reward	vbde50_regret	vbde50_relative	vbde50_reward	vbde50_total_reward	vbde200_regret	vbde200_relative	vbde200_reward	vbde200_total_reward	ucb_regret	ucb_relative	ucb_reward	ucb_total_reward	pessimist_regret	pessimist_relative	pessimist_reward	pessimist_total_reward
22	62.66186236573792	0	49.983042369636706	1182.2471353205917	133.02373572663927	0	56.443047123995065	1255.8357654605213	303.24980804937223	0	56.292214728670025	1413.3656867675372	315.54566096735505	0	55.312212255155885	1426.5654527060447	165.78841106735155	0	55.157485251360214	1294.8053978912685	153.99436947929226	0	56.59702419662424	1287.536136337542	281.25010383631667	0	62.715948150047446	1409.2254736726368	255.8919182183998	0	54.70505833447896	1379.2101467061636	191.80279517451478	0	57.24536783307677	1311.0987703890955	140.41997131427811	0	52.720716125481395	1270.8386141439767	301.4362931155809	0	62.84150269789315	1422.5682196881173	575.0807872719965	0	73.62289361801668	1698.2873097495817
23	63.9308305957572	0	50.9063443263716	1233.1534796469634	140.07365264710134	0	55.7839820452457	1311.6197475057672	305.917403511178	0	51.21486746207095	1464.5805542296082	315.6582051896692	0	50.069947153918335	1476.635399859963	173.2289357919092	0	55.69668194723924	1350.5020798385074	157.07710637726376	0	52.036390688715144	1339.572527026257	293.0134596471199	0	59.57205064101037	1468.797524313648	268.36810615316205	0	60.973625313519115	1440.1837720196822	198.55696607885315	0	54.960511116845325	1366.0592815059408	144.19451047352948	0	53.90805795284847	1324.746672096825	311.7695107963441	0	59.89538266929405	1482.4636023574121	602.0425146872226	0	75.71609968989014	1774.0034094394705
24	70.6855347261043	0	55.34168923208121	1288.4951688790447	143.7486097454898	0	54.7841698292728	1366.4039173350402	308.636459592931	0	51.61033363596962	1516.190887865578	321.45430814839	0	53.36276338307938	1529.9981632430429	183.7392111162323	0	57.141530291768305	1407.6436101302759	158.8650283318936	0	52.207893514169754	1391.780420540426	302.33915422775027	0	58.643377445578295	1527.4409017592268	277.35993536720974	0	55.65122204717343	1495.8349940668556	209.05605382260882	0	57.55805019126131	1423.6173316972015	149.12113562124327	0	52.7227321496586	1377.4694042464837	322.84175785452555	0	59.22606024840092	1541.6896626058128	628.3063420583562	0	73.03829809246608	1847.041707531936
25	75.26056127594381	0	52.3024071521519	1340.7975760311965	147.53047044793527	0	53.30362229177095	1419.7075396268106	307.1080459601849	0	48.51401484771648	1564.7049027132941	325.77357886946265	0	52.8797040603304	1582.877867303373	187.2308716128863	0	53.05597118451215	1460.6995813147885	162.5809834930078	0	53.6717607830632	1445.4521813234903	312.18877409858976	0	58.53029567266653	1585.9711974318918	287.65616108723674	0	57.51316350734368	1553.3481575742	213.75912792945172	0	52.441241862108555	1476.0585735593108	156.28694231573644	0	55.934349580071654	1433.403753826555	333.2025159908501	0	59.087081002918325	1600.7767436087313	652.3780723694815	0	73.40659683519011	1920.448304367128
26	79.60693428206869	0	54.85716910485576	1395.654745136052	153.14988177683597	0	55.857300454592576	1475.5648400814034	307.7719365702349	0	51.01340843181129	1615.7183111451056	327.11621957114056	0	50.113571295416214	1632.9914385987895	193.74065042353246	0	54.60556836392983	1515.3051496787177	167.95834254864724	0	54.99837516382731	1500.450556487317	324.23604374952964	0	58.34312410263322	1644.314321534525	298.4019110173672	0	57.854658137732585	1611.202815711932	216.4111904091153	0	53.6876803923047	1529.7462539516155	157.7580091108484	0	49.63320597325667	1483.0369597998115	348.64521413081223	0	65.57428264052702	1666.3510262492578	674.3741598878685	0	71.38461916501912	1991.8329235321476
27	83.23051932813463	0	52.986836581497954	1448.6415817175503	162.49335804544452	0	56.23700377985477	1531.801843861259	312.1839489304322	0	51.81913940134186	1667.5374505464476	332.939456040738	0	54.316387008334566	1687.307825607124	195.73613991500315	0	51.83588907148116	1567.1410387501987	166.00439376271046	0	49.158127591800536	1549.6086840791168	331.5427532298752	0	57.451939839220515	1701.7662613737466	308.61793856132454	0	59.15954451990697	1670.3623602318394	222.44203076499565	0	53.186823020408546	1582.9330769720232	156.5820750054132	0	49.13178024474539	1532.1687400445567	363.8496032311232	0	62.311330604604954	1728.6623568538632	700.7764952240713	0	74.29502249519894	2066.1279460273463
28	92.3530542275363	0	56.19474342908613	1504.8363251466365	170.40283896727797	0	54.96367369479106	1586.7655175560494	315.3927668151998	0	50.95034808020564	1718.4877986266538	336.8246321493943	0	53.44317994106805	1740.7510055481907	203.02070009096806	0	56.01889771394428	1623.1599364641424	174.9930752196685	0	59.658255487448535	1609.266939566566	334.239746368789	0	54.3330976169229	1756.0993589906686	317.1331907229771	0	56.17399986830035	1726.5363601001404	229.90143017430168	0	56.31300849669381	1639.246085468718	162.21461193731565	0	52.87302942294136	1585.041769467499	375.52237630890136	0	59.951013271765184	1788.6133701256288	727.3119197313573	0	75.48035150488836	2141.608297532233
29	95.80427716244954	0	52.47513576130779	1557.311460907944	174.71577682484062	0	51.551164029083374	1638.3166815851325	322.4410645066871	0	55.41739255514809	1773.9051911818003	343.4429044286459	0	53.9394275786645	1794.6904331268568	212.35587093801024	0	57.295764220290486	1680.4557006844327	181.9370145919258	0	54.11812168639284	1663.3850612529595	339.41524646913604	0	54.49639061086999	1810.595749601538	326.2696566457192	0	55.68329933010436	1782.2196594302447	234.7422945271746	0	53.920787704525054	1693.1668731732432	161.84686443977245	0	49.41074358240891	1634.4525130499069	389.35850129312394	0	62.05559341300416	1850.6689635386324	749.8505005884408	0	72.99471313740841	2214.6030106696426
30	96.64771783305763	0	51.02879820101316	1608.3402591089573	177.87707952667125	0	53.67389426529712	1691.99057585043	326.9000728235116	0	52.85710486783511	1826.7622960496367	344.77059102556615	0	50.752180288475536	1845.4426134153325	217.47652557082733	0	53.919144626208556	1734.374845310642	187.1095785680067	0	54.01627120359169	1717.401332456551	346.5383941453944	0	56.91025474742747	1867.506004348966	336.014943001591	0	57.772785150589556	1839.9924445808342	237.62517266709182	0	51.53723588677507	1744.7041090600178	163.95143813030128	0	50.71212590796634	1685.1646389578743	400.1552276141199	0	58.28105809550295	1908.950021634135	773.7956053434905	0	73.04337366605594	2287.6463843356983
31	98.99345039363847	0	51.91747089037395	1660.257729999331	185.6132421941476	0	56.420874817328816	1748.4114506677586	333.0390683865834	0	55.22993284976493	1881.9922288994023	354.250431477901	0	56.45668060261623	1901.899294017948	221.33632488795513	0	53.0133847798123	1787.3882300904543	192.65094265192587	0	53.2835936049344	1770.6849260614858	353.78320158820725	0	55.808403603749156	1923.314407952715	346.7134926583705	0	57.305196590265695	1897.2976411710997	241.7262343363537	0	52.40782568323115	1797.1119347432486	165.80305081371864	0	51.488573305108524	1736.6532122629817	409.19725177515966	0	57.465249270823776	1966.4152709049602	801.1276805290609	0	75.1269807695726	2362.7733651052695
32	105.08564240263287	0	53.768249044646645	1714.0259790439768	192.9518520681426	0	57.52875461876778	1805.9402052865264	338.4771737083875	0	55.01997080168062	1937.0121997010824	355.69748936178655	0	50.649534570244235	1952.5488285881927	227.4480644298976	0	56.4001740076081	1843.7884040980623	199.73255840753728	0	56.2164572474852	1826.9013833089703	359.33281941512104	0	56.037555965340935	1979.3519639180563	358.9832675275366	0	59.738384620737136	1957.0360257918364	249.35412657119718	0	58.451762330776035	1855.5636970740252	165.06284467430447	0	49.16658489666993	1785.8197971596521	421.88422476471004	0	61.69873207929859	2028.1140029842575	829.220471071041	0	76.5012901517295	2439.2746552569997
33	110.7529742381733	0	53.56293237253979	1767.5889114165175	197.04561793810953	0	52.27096670442506	1858.2111719909517	343.9562592882804	0	55.23945991097068	1992.2516596120518	361.4137174555862	0	54.156662874738586	2006.7054914629302	231.47389253819398	0	54.88012701395529	1898.6685311120175	200.04602894598685	0	50.97835081311401	1877.8797341220854	364.38102399200915	0	55.513201221385046	2034.8651651394412	370.73867158777966	0	59.25233713643582	2016.288362928272	254.32725199034522	0	53.95547006668095	1909.5191671407063	172.362235766256	0	56.07518151302167	1841.8949786726748	433.6386493883414	0	59.7997316862193	2087.913734670477	854.1846549104637	0	73.62729639859226	2512.9019516555923
34	117.72814695217326	0	54.73073264396362	1822.3196440604809	200.37822632098775	0	51.568097773211804	1909.7792697641637	347.3672779886295	0	54.059611286877065	2046.3112708989295	364.90813105847644	0	52.83586751585543	2059.5413589787863	240.26428866338847	0	55.093383444867165	1953.7619145568856	202.8906069936217	0	52.796476119096944	1930.6762102411822	369.51456307086596	0	54.20667046012038	2089.0718355995614	379.0662277003802	0	57.311809360404105	2073.600172288676	258.16202805286355	0	53.17264656506775	1962.6918137057746	179.31788156182716	0	54.983411917490166	1896.8783905901641	448.65270415876046	0	61.84121133837376	2149.7549460088508	878.2654339399405	0	72.88896051751308	2585.7909121731045
35	118.67826295946539	0	51.59589057851226	1873.9155346389934	208.3848947213604	0	55.56816510277572	1965.3474348669404	349.9199799801734	0	52.330409716915625	2098.6416806158454	366.4378384929639	0	50.83386904389678	2110.375228022682	244.3932680351197	0	52.971221720353284	2006.7331362772386	212.23439589425456	0	56.20591471824328	1986.882124959424	383.86144388001264	0	62.71884450868372	2151.790680108245	388.88050100892013	0	58.17238510889518	2131.772557397571	262.26514168992327	0	54.444503194431626	2017.1363169002047	183.60277274469288	0	53.56909609310176	1950.4474866832668	465.66278699458815	0	63.94107467897299	2213.696020687824	901.6068770078814	0	71.33508507696084	2657.1259972500666
36	120.57652233163164	0	51.409328516577425	1925.3248631555716	209.1806531212837	0	49.84032873187808	2015.1877635988174	350.4511859209483	0	50.595385251002114	2149.237065866846	367.6377592893878	0	48.56675913044474	2158.941987153128	254.81696960126567	0	56.567539581403615	2063.300675858641	224.86835732977448	0	59.297418712478056	2046.1795436719021	386.43148677917577	0	53.08810042014471	2204.87878052839	393.38056287392317	0	54.7053082627507	2186.477865660322	269.45837143939144	0	55.92147883799928	2073.0577957382043	187.06303779816685	0	54.15330656747617	2004.6007932507412	479.97277005530924	0	62.62958913953077	2276.3256098273546	927.1708832531326	0	74.96366089432463	2732.0896581443903
37	126.42313965360738	0	56.04637082790914	1981.3712339834806	215.5655495363458	0	52.95824109853956	2068.1460046973575	357.16828697389514	0	53.086552160608356	2202.3236180274557	371.1734322684936	0	54.359503345736215	2213.301490498865	260.0844977055429	0	54.57216809062747	2117.8728439492693	231.13768047019192	0	56.12002159464648	2102.299565266549	393.6201816867084	0	58.042918677016296	2262.9216992054066	399.42412918820673	0	54.512360093928756	2240.9902257542503	275.51410753458737	0	55.32671965223716	2128.3845153904417	192.61555696961682	0	54.10992452434594	2058.7107177750877	488.34412866246925	0	57.170297979522665	2333.4959078068773	952.7198477724712	0	74.60901505740847	2806.698673201799
38	125.97620147117941	0	48.360075335056074	2029.7313093185364	225.72550924133841	0	59.57029970208322	2127.7163043994387	361.16523669091976	0	52.488957185127845	2254.812575212584	374.3266179169054	0	51.17098681515685	2264.4724773140206	266.34994814588873	0	54.19526104142241	2172.0681049906925	239.30252554874667	0	56.248656596140236	2158.5482218626894	400.591413334879	0	54.246804278551	2317.1685034839575	406.6358107341911	0	55.381185293613584	2296.371411047864	283.313097049185	0	56.73139069288965	2185.1159060833315	195.26185409812132	0	52.64572663259562	2111.3564444076837	496.42559736699593	0	57.95707490589902	2391.4529827127762	977.8669917657728	0	74.90697509855408	2881.605648300355
39	132.14182580624646	0	52.965652577082786	2082.696961895619	228.51238772265347	0	51.450715533863274	2179.1670199333025	364.7528739473242	0	49.927347484696675	2304.73992269728	377.31202893775014	0	53.01815506547163	2317.490632379492	267.1823071630597	0	52.44824789510205	2224.5163528857943	242.56910814752456	0	53.07114978765844	2211.6193716503476	406.4502794717313	0	52.0146189730316	2369.1831224569896	414.7205046744602	0	55.657733156233895	2352.0291442040993	289.04734872510613	0	55.23691022854643	2240.352816311877	201.36910993282459	0	53.67033449498749	2165.026778902672	503.48960094607355	0	57.34547059167951	2448.7984533044564	1009.160647279018	0	78.33019183543267	2959.9358401357854
