task	reward	total_reward	total_regret	relative	total_reward_dev
0	80.51343634797124	80.51343634797124	10.48022135014156	0.0	28.0999967959925
1	76.21462242942457	156.72805877739572	15.78630911435676	0.0	35.23751172775401
2	77.5681858233273	234.296244600723	21.500926343605805	0.0	40.058410027035634
3	84.08370590275763	318.37995050348053	33.34442115419217	0.0	53.151270380962664
4	81.06913752614875	399.44908802962925	42.55620913225413	0.0	65.49119197051738
5	79.95213987982157	479.4012279094505	51.48034363295731	0.0	69.83420599020441
6	81.33981248548297	560.741040394934	61.292875947350836	0.0	77.03243970099817
7	78.67479717612899	639.4158375710628	69.69605910757356	0.0	79.72817834627388
8	76.86890823231451	716.2847458033772	76.17730623203482	0.0	82.84131138216428
9	79.48208446444283	795.7668302678197	85.05605802168901	0.0	86.07782181855055
10	85.62235250507553	881.3891827728953	98.59606089425131	0.0	90.61358498527868
11	76.41541111644656	957.8045938893415	103.4341535688887	0.0	92.5685610833241
12	80.04081304301673	1037.8454069323589	112.43813867250964	0.0	95.49629286214858
13	77.53786895711022	1115.3832758894691	119.87566749376636	0.0	98.27141912989325
14	79.85100346085748	1195.2342793503262	129.54460203248232	0.0	100.40692923717639
15	74.43375172457398	1269.6680310749005	132.4486978953567	0.0	100.54698820231408
16	75.13288452516126	1344.8009156000617	136.63016171098784	0.0	101.06494990192505
17	82.7887469053193	1427.5896625053801	149.22073121286664	0.0	103.78622103921472
18	72.06289438276622	1499.6525568881468	149.49438902155262	0.0	103.60578249223488
19	76.36809246462272	1576.0206493527692	155.05118924722788	0.0	108.66690158459228
20	74.89738364810931	1650.9180330008787	158.34523623659007	0.0	110.06643689800059
21	80.17838548294976	1731.0964184838285	167.09442287348264	0.0	114.55758883130228
22	78.8101746335953	1809.9065931174243	176.10170509285413	0.0	118.13431547089931
23	77.58165451317991	1887.4882476306034	181.83466121974752	0.0	121.17761433381256
24	81.69522787701406	1969.183475507618	192.54733463759752	0.0	124.34376283670845
25	78.52543767083175	2047.7089131784494	200.17945626693606	0.0	124.81484420502129
26	81.32352802617145	2129.032441204621	210.1743659008676	0.0	129.4255842720661
27	83.91271779838847	2212.945159003009	222.96508056047477	0.0	134.03581158172923
28	82.72946632728619	2295.6746253302945	235.41560935743448	0.0	135.37284177583982
29	77.77700148218592	2373.4516268124803	240.9987002436092	0.0	133.01605262824643
30	79.07558563330633	2452.527212445788	249.05519959131408	0.0	133.70680682702093
31	78.1333608993355	2530.660573345124	257.49158117095186	0.0	139.110527909541
32	77.65354213289153	2608.314115478014	263.8694397365847	0.0	143.30978129162835
33	76.99954154009865	2685.3136570181114	270.233977795818	0.0	144.66687117222514
34	82.5312420660297	2767.844899084143	281.6306918175402	0.0	147.03004309443432
35	82.31093321041381	2850.155832294557	292.84426841946777	0.0	148.05389099992388
36	78.21056947188745	2928.3664017664437	300.4447033820677	0.0	141.5496712946066
37	79.7646165634738	3008.1310183299174	308.9858447782379	0.0	145.08300452639895
38	86.51642602801236	3094.647444357929	324.73948888825447	0.0	148.85191511184118
39	80.34715850097496	3174.9946028589043	334.320962306764	0.0	151.7148439795879
40	82.680283160378	3257.674886019283	346.49088549844987	0.0	157.42020588146667
41	78.08840666487392	3335.763292684155	354.2843449231191	0.0	157.1990223402854
42	79.91831213244193	3415.6816048165983	363.686365189651	0.0	167.81559113955942
43	82.78110244394674	3498.4627072605467	374.5316779782846	0.0	165.66185569049293
44	84.24343426930623	3582.706141529852	386.51738290781464	0.0	173.44344677481507
45	77.59952090655574	3660.305662436408	392.6056504306403	0.0	173.58466002627443
46	80.29950882896482	3740.6051712653716	401.8235711809977	0.0	177.50286513221673
47	78.08301749153294	3818.688188756905	409.4252570199506	0.0	181.56857867885788
48	82.91468458989019	3901.602873346794	420.7701486334486	0.0	182.398427032257
49	79.92057535029717	3981.523448697093	429.60634283514037	0.0	186.47500676146237
50	81.04874620856393	4062.572194905657	440.01519740461305	0.0	185.7500448865929
51	80.14607056010102	4142.718265465759	448.3717076526541	0.0	186.96983228671442
52	79.8176282886577	4222.535893754415	457.76192922407745	0.0	193.4884359205722
53	80.87763366942593	4303.41352742384	466.91656382344365	0.0	190.20074938430852
54	78.33470679591781	4381.748234219759	474.67907239325825	0.0	189.16576547433098
55	78.0757032207759	4459.823937440534	481.0525617176018	0.0	189.17489354305613
56	84.1426321231779	4543.966569563714	494.71941574245835	0.0	189.00735232211323
57	77.71784403724222	4621.684413600955	500.3959067959121	0.0	190.96749648578705
58	78.68768840625107	4700.372102007206	509.60836434428086	0.0	193.29283602403802
59	80.9099914766531	4781.28209348386	519.2117855017723	0.0	193.76789103372255
60	83.82954283704356	4865.111636320903	530.6987332949834	0.0	194.49255198262358
61	83.11512546309567	4948.226761783996	542.7644616154026	0.0	200.62617808900256
62	81.07519971975276	5029.30196150375	552.6094004118657	0.0	200.73411790477817
63	80.22786578012884	5109.529827283881	560.7509825756574	0.0	197.439026999571
64	88.54451287861013	5198.074340162492	578.5021247960478	0.0	195.28261654809984
65	79.11486568750745	5277.189205849998	586.2611509232537	0.0	191.68454749325275
66	82.22169554235131	5359.410901392352	597.1768395463044	0.0	190.64030612379776
67	75.31217310840933	5434.72307450076	602.91734790558	0.0	192.30896540928936
68	78.96501980703023	5513.68809430779	609.3800258234046	0.0	193.75290642548816
69	83.18030762851691	5596.868401936306	620.7694167310568	0.0	197.70850382161
70	78.35150047769298	5675.219902413997	628.3898013972362	0.0	199.30816521981953
71	82.19410873886537	5757.414011152869	639.3888443804514	0.0	197.72454569818595
72	80.61734618679009	5838.031357339657	648.598583378884	0.0	197.34511084786044
73	76.10341245612693	5914.134769795783	653.2337176500375	0.0	199.57717746615575
74	78.52685357196425	5992.661623367746	660.5773898530056	0.0	199.16534896484302
75	76.60441932186555	6069.26604268961	667.0710951554269	0.0	199.93976230403712
76	74.74838241829522	6144.014425107907	670.9927412578126	0.0	198.385545143785
77	78.07748478569903	6222.091909893606	677.0528877119457	0.0	199.39501114413306
78	77.56845447079161	6299.660364364399	683.0635718925768	0.0	201.29378698685676
79	74.116478515398	6373.776842879796	685.6072716827084	0.0	202.8403091387237
80	80.89546029386412	6454.672303173657	695.2679559750878	0.0	209.5422689859846
81	80.68406044829634	6535.356363621955	705.8077007006253	0.0	213.84129925412535
82	82.51590142828698	6617.872265050242	717.4715986468983	0.0	212.99775805140771
83	76.45867103609453	6694.330936086336	724.1186598253745	0.0	213.5138168626526
84	78.50157277187994	6772.832508858218	731.5304895681415	0.0	212.59819733700076
85	75.65373330090837	6848.486242159125	736.5247434591927	0.0	219.9139073233784
