task	oracle_regret	oracle_relative	oracle_reward	oracle_total_reward	static2_regret	static2_relative	static2_reward	static2_total_reward	static10_regret	static10_relative	static10_reward	static10_total_reward	static10rev_regret	static10rev_relative	static10rev_reward	static10rev_total_reward	epsilon0_regret	epsilon0_relative	epsilon0_reward	epsilon0_total_reward	epsilon10_regret	epsilon10_relative	epsilon10_reward	epsilon10_total_reward	vbde05_regret	vbde05_relative	vbde05_reward	vbde05_total_reward	vbde10_regret	vbde10_relative	vbde10_reward	vbde10_total_reward	vbde50_regret	vbde50_relative	vbde50_reward	vbde50_total_reward	vbde200_regret	vbde200_relative	vbde200_reward	vbde200_total_reward	ucb_regret	ucb_relative	ucb_reward	ucb_total_reward	pessimist_regret	pessimist_relative	pessimist_reward	pessimist_total_reward
0	1.0653635861395143	0	73.6341412126168	73.6341412126168	2.521069894683429	0	74.04247075298522	74.04247075298522	0.21668699758687063	0	71.62567967218455	71.62567967218455	3.2103055304406176	0	73.91442287477823	73.91442287477823	1.286477926832043	0	73.83612849411917	73.83612849411917	2.0567336726699295	0	71.96772710221204	71.96772710221204	2.625755994265645	0	73.19670965798949	73.19670965798949	2.104187900419808	0	72.48112081986741	72.48112081986741	-0.42888249872038076	0	71.76988981735386	71.76988981735386	-0.5134604748470106	0	71.97181712808151	71.97181712808151	3.690138380960658	0	73.52466818051488	73.52466818051488	0.7599476024293577	0	72.13366929753141	72.13366929753141
1	2.7600740267406936	0	73.0773989134285	146.7115401260453	5.511060815248552	0	73.9573140998725	147.99978485285772	0.5097594938457916	0	72.22486684686528	143.85054651904974	7.811567852360945	0	75.12438300924165	149.03880588401987	3.539512827371194	0	71.74921221117178	145.5853407052909	4.563761598467588	0	73.29748730421906	145.26521440643106	6.231130161212871	0	72.59884199685096	145.7955516548405	3.953430257269864	0	73.66652847475251	146.14764929461995	1.1483462178703734	0	72.22355315955966	143.99344297691346	3.2603191046903994	0	74.9877806672774	146.95959779535892	9.811061028934155	0	77.2919585029865	150.81662668350143	6.218049469883197	0	76.2801181008394	148.4137873983708
2	1.5095185196737964	0	71.19394580650173	217.90548593254695	7.371733922966818	0	72.7555894282596	220.75537428111735	5.287161195162585	0	75.60850106959249	219.45904758864228	11.805718070700186	0	73.8401544417945	222.87896032581432	5.0128743516431316	0	71.7901331694203	217.37547387471125	8.022273766281755	0	74.62811798724002	219.89333239367096	5.136286270360257	0	70.30334503141076	216.09889668625135	8.076835064770883	0	74.2918454537558	220.4394947483757	3.9920626671157806	0	73.37005527399532	217.36349825090878	6.895223300737505	0	74.92526044177292	221.88485823713188	11.501965700869222	0	73.26913914445225	224.08576582795354	11.369914864206743	0	75.69359441803059	224.10738181640147
3	3.8820423925888643	0	73.37245177034374	291.27793770289077	8.02339482534032	0	72.01985167098377	292.7752259521009	8.02712670065343	0	73.92486947370453	293.3839170623467	17.697031724630826	0	76.29767440996106	299.1766347357754	6.175194045196403	0	73.54066410110006	290.91613797581135	9.89101767062891	0	72.60893558202487	292.50226797569593	6.245687381815999	0	71.94060922897353	288.03950591522477	10.620184986443569	0	73.89248110344703	294.3319758518228	8.214405171058335	0	73.87336938883222	291.23686763974104	5.238437101159847	0	71.03407526207816	292.91893349920986	15.526922414514983	0	74.18392243416979	298.26968826212334	14.590825361465491	0	74.86576285644882	298.97314467285025
4	5.275905031390007	0	73.41367578732276	364.6916134902135	11.502842515553667	0	74.47760265387087	367.2528286059718	8.177855023504174	0	71.46417747373592	364.8480945360827	20.836995173501187	0	73.90212071198668	373.0787554477622	10.558740066777595	0	75.77173119058874	366.68786916640005	12.702431268076523	0	73.26087157074392	365.76313954643985	8.504826533179768	0	72.03385435307081	360.0733602682955	13.025628187434556	0	74.20901284690031	368.540988698723	8.445974994912959	0	71.16590569546031	362.40277333520135	6.895881888141546	0	73.09280586468898	366.01173936389904	21.6688438672508	0	76.65385874178112	374.92354700390456	18.87680431293997	0	74.86974454960742	373.84288922245776
5	3.358771636504302	0	70.70396126439326	435.3955747546069	16.951333250819303	0	76.6290629050192	443.8818915109911	10.419351055531708	0	73.6413614481846	438.48945598426735	24.462730348843333	0	74.86524373861317	447.9439991863754	16.27366159579642	0	77.03332966170323	443.7211988281033	16.1973420061462	0	73.99389693578807	439.75703648222793	8.819954523204665	0	71.5747879407195	431.6481482090151	18.918784663338624	0	77.66123403638097	446.2022227351039	13.14716393341038	0	75.34624098382454	437.74901431902583	13.594004623934277	0	77.75886318969495	443.7706025535941	19.45979599011514	0	70.429242173528	445.3527891774325	22.684859993096644	0	74.92099545967896	448.76388468213656
6	6.2709780240852036	0	74.25003097407584	509.64560572868254	22.14546686963456	0	75.66906166273378	519.5509531737248	15.97148515895308	0	76.85443047716689	515.3438864614342	25.6675435322289	0	71.684272214914	519.6282714012893	18.535396516456057	0	72.71307563696428	516.4342744650672	21.087579438655954	0	75.41078584282762	515.1678223250555	15.653915470214256	0	77.48765488130616	509.1358030903211	24.291377368954066	0	77.02319495602143	523.2254176911254	14.689923893232075	0	72.13228375899912	509.88129807802505	16.695758229103664	0	73.64203165104661	517.4126342046405	21.244348928832483	0	73.72478107954753	519.0775702569798	25.37356348573097	0	74.65558877456294	523.4194734566995
7	10.185715644305262	0	73.78209243851427	583.4276981671969	23.244803937701217	0	72.98936941465371	592.5403225883783	18.96036562852695	0	73.89045490555299	589.2343413669871	28.09595280503544	0	73.7452902603645	593.373561661654	24.406521875126096	0	77.7486394703746	594.1829139354422	25.8594137128728	0	74.85326167338722	590.0210839984427	17.476983637222656	0	72.26738787094978	581.4031909612706	26.343458826098285	0	72.52092145745627	595.7463391485816	16.87643994921777	0	73.90452000831438	583.7858180863395	19.833799249420576	0	73.14090687781756	590.5535410824581	22.034250521740958	0	72.80742948465257	591.8849997416328	23.743578245947592	0	70.1384535965063	593.5579270532057
8	12.531874248360364	0	73.71660237278493	657.1443005399816	25.227233058618793	0	72.96710205577006	665.5074246441487	22.49268626016721	0	74.32882574752114	663.5631671145079	30.34017396242726	0	74.22211492898231	667.5956765906365	26.436392353224697	0	73.03929661050029	667.2222105459426	30.41414005736903	0	74.39370545826986	664.4147894567124	18.694329576215193	0	72.76697576374896	654.17016672502	28.21564185241795	0	73.06878004135132	668.8151191899327	21.78537996482457	0	74.77513780114121	658.5609558874805	22.682075321176544	0	74.30685918192499	664.8604002643832	24.75627440395514	0	74.46780113261717	666.3528008742499	32.01604713155607	0	77.75369448414185	671.3116215373477
9	14.655703293671504	0	72.43362318884812	729.5779237288298	27.87571846128234	0	73.82299297667352	739.3304176208225	26.0013655885326	0	73.39140725238514	736.9545743668937	32.0775983322853	0	74.55188036867489	742.1475569593111	33.22389106745862	0	77.12684861459098	744.3490591605337	32.24512549633079	0	73.80225774412408	738.217047200837	21.215737467250065	0	73.82287565503911	727.9930423800594	28.964108286166447	0	72.55697577157228	741.3720949615054	22.41424663973913	0	71.70025408263031	730.2612099701104	25.159834186981325	0	73.21033640969148	738.0707366740749	29.875909951605454	0	76.02502225332773	742.3778231275777	35.7838293763171	0	74.45625032180752	745.7678718591553
