Final Configuration: 0 Total Regret: 6263.9964545717085
Final Configuration: 0 Total Regret: 6957.042662663054
Final Configuration: 0 Total Regret: 6938.78892521805
Final Configuration: 0 Total Regret: 7111.95031855816
Final Configuration: 3 Total Regret: 9539.5609671106
Final Configuration: 3 Total Regret: 7743.102067337106
Final Configuration: 3 Total Regret: 8584.789423830593
Final Configuration: 4 Total Regret: 18079.189335221585
Final Configuration: 0 Total Regret: 7724.720882653364
Final Configuration: 0 Total Regret: 7262.962863974437
Final Configuration: 0 Total Regret: 7403.689757837004
Final Configuration: 2 Total Regret: 12908.447470596071
Final Configuration: 0 Total Regret: 8058.66723083095
Final Configuration: 2 Total Regret: 13202.972240698426
Final Configuration: 0 Total Regret: 6429.667178976662
Final Configuration: 3 Total Regret: 9031.096724466046
Final Configuration: 3 Total Regret: 7122.849646066763
Final Configuration: 0 Total Regret: 7287.095541415438
Final Configuration: 0 Total Regret: 5211.608731401735
Final Configuration: 0 Total Regret: 6896.438152981009
Final Configuration: 0 Total Regret: 9118.386978061262
Final Configuration: 0 Total Regret: 7499.403909200428
Final Configuration: 3 Total Regret: 8742.247263848069
Final Configuration: 0 Total Regret: 4692.8986998268665
Final Configuration: 3 Total Regret: 9242.938686201709
Final Configuration: 3 Total Regret: 9282.52738069839
Final Configuration: 3 Total Regret: 8555.522398959085
Final Configuration: 0 Total Regret: 7805.846602152844
Final Configuration: 1 Total Regret: 12922.894135251798
Final Configuration: 0 Total Regret: 8016.848066463408
Final Configuration: 0 Total Regret: 6878.598436107819
Final Configuration: 0 Total Regret: 9254.54234713264
Final Configuration: 0 Total Regret: 10243.142336490022
Final Configuration: 0 Total Regret: 6078.46660753473
Final Configuration: 0 Total Regret: 6049.438159823516
Final Configuration: 2 Total Regret: 11270.157570034196
Final Configuration: 3 Total Regret: 9136.151313469141
Final Configuration: 0 Total Regret: 6336.561089765062
Final Configuration: 3 Total Regret: 8012.901106410431
Final Configuration: 0 Total Regret: 7723.563302626477
Final Configuration: 3 Total Regret: 9544.843703689585
Final Configuration: 0 Total Regret: 7199.798202284939
Final Configuration: 0 Total Regret: 9044.138191413938
Final Configuration: 3 Total Regret: 7905.9253798804675
Final Configuration: 0 Total Regret: 7236.59964332042
Final Configuration: 3 Total Regret: 8351.15000240834
Final Configuration: 3 Total Regret: 8611.350206652874
Final Configuration: 3 Total Regret: 8857.679170871568
Final Configuration: 0 Total Regret: 8428.452727493539
Final Configuration: 2 Total Regret: 11697.074468435374
Final Configuration: 0 Total Regret: 8759.276701235118
Final Configuration: 3 Total Regret: 8791.191901127786
Final Configuration: 0 Total Regret: 7963.668834898068
Final Configuration: 3 Total Regret: 9078.524541317503
Final Configuration: 0 Total Regret: 7031.941360432309
Final Configuration: 0 Total Regret: 7730.029511106244
Final Configuration: 1 Total Regret: 15223.424503963666
Final Configuration: 2 Total Regret: 12784.28518010248
Final Configuration: 3 Total Regret: 8164.523158731157
Final Configuration: 3 Total Regret: 9366.19102418339
Final Configuration: 3 Total Regret: 9353.390935903237
Final Configuration: 0 Total Regret: 7057.682421669935
Final Configuration: 1 Total Regret: 12626.205931615023
Final Configuration: 0 Total Regret: 7784.9687771083445
Final Configuration: 0 Total Regret: 8129.754943617107
Final Configuration: 0 Total Regret: 6336.316772491915
Final Configuration: 3 Total Regret: 10840.38329902881
Final Configuration: 0 Total Regret: 7219.799603495754
Final Configuration: 0 Total Regret: 6936.289279424669
Final Configuration: 0 Total Regret: 7106.776227753133
Final Configuration: 1 Total Regret: 11932.065691659194
Final Configuration: 0 Total Regret: 10620.041291519075
Final Configuration: 2 Total Regret: 13294.199512741317
Final Configuration: 2 Total Regret: 13178.113861212307
Final Configuration: 3 Total Regret: 9287.087707794257
Final Configuration: 2 Total Regret: 11115.936636327999
Final Configuration: 1 Total Regret: 13683.08788817266
Final Configuration: 1 Total Regret: 13161.228962291138
Final Configuration: 0 Total Regret: 7155.444566247919
Final Configuration: 3 Total Regret: 13109.338408817563
Final Configuration: 0 Total Regret: 8150.551378007061
Final Configuration: 3 Total Regret: 8787.843115924621
Final Configuration: 3 Total Regret: 9075.335468679154
Final Configuration: 0 Total Regret: 8041.188935069218
Final Configuration: 3 Total Regret: 8822.577762946323
Final Configuration: 0 Total Regret: 6851.186335146685
Final Configuration: 1 Total Regret: 14055.022992117603
Final Configuration: 0 Total Regret: 7543.27923218027
Final Configuration: 0 Total Regret: 7602.435786572867
Final Configuration: 0 Total Regret: 9257.512412866454
Final Configuration: 0 Total Regret: 9421.998208631616
Final Configuration: 3 Total Regret: 9314.88213622796
Final Configuration: 0 Total Regret: 8437.578799960316
Final Configuration: 3 Total Regret: 9627.617958122362
Final Configuration: 0 Total Regret: 6731.9368830670865
Final Configuration: 3 Total Regret: 8572.946108551845
Final Configuration: 3 Total Regret: 7934.645252804308
Final Configuration: 1 Total Regret: 12992.822613373657
Final Configuration: 0 Total Regret: 9765.81095456308
Final Configuration: 0 Total Regret: 8049.8231141793
