task	reward	total_reward	total_regret	relative	total_reward_dev
0	78.69163416563407	78.69163416563407	32.99314475416661	0.0	27.219146643743297
1	78.53365221554643	157.2252863811805	67.01213930802895	0.0	35.13871834405462
2	78.50087862416402	235.72616500534448	100.37040691440599	0.0	43.41158759140653
3	76.68595940071448	312.41212440605887	131.2927463597582	0.0	48.5436616435496
4	76.87126293181156	389.2833873378705	161.5992079984114	0.0	51.42900045774407
5	74.49565495344049	463.7790422913108	191.44594237773737	0.0	53.42963948329649
6	79.03901593164719	542.8180582229579	225.57584557969432	0.0	57.282999819937366
7	72.7407755836305	615.5588338065887	253.51605145874083	0.0	60.52489877602236
8	74.72420465303009	690.2830384596189	283.42367896201563	0.0	62.049293559630065
9	74.4101083784059	764.6931468380247	313.71778329598595	0.0	64.29206537371135
10	75.86002072505602	840.5531675630808	344.3530974088669	0.0	70.97606403052627
11	73.48326674708007	914.0364343101606	375.4745015044811	0.0	73.14654842647307
12	74.85621228032285	988.8926465904833	405.44128394677887	0.0	76.37235910314001
13	75.77311262420587	1064.6657592146898	435.3435014291852	0.0	81.2531008424279
14	74.31246684740938	1138.9782260620989	463.95499557912126	0.0	84.52770633204996
15	76.0806968831383	1215.058922945237	496.4259342871955	0.0	88.50937039364408
16	75.84988487059317	1290.90880781583	526.294567661653	0.0	90.95892909232374
17	76.80869768715263	1367.717505502983	556.8363815466872	0.0	93.72714312482307
18	73.17816385031558	1440.8956693532984	584.7641328966063	0.0	94.92191561038379
19	76.60457445554863	1517.5002438088472	614.2622554422171	0.0	94.89768142799699
20	74.984299757656	1592.4845435665025	646.0746949898737	0.0	100.1269549166209
21	79.9852668872603	1672.4698104537645	681.1588981402699	0.0	102.9565442151842
22	77.11831092380238	1749.588121377566	710.4259615029594	0.0	105.49270628639388
23	76.66949000867277	1826.257611386238	741.3922445684575	0.0	108.2795626568036
24	75.6329156692881	1901.8905270555267	773.0421019130735	0.0	111.99744001455292
25	75.77021208675777	1977.6607391422845	802.7976129728335	0.0	113.23874112416098
26	76.51044837474699	2054.1711875170304	833.2069158529008	0.0	115.8048889914887
27	70.54774435077702	2124.718931867808	860.0734713299817	0.0	117.32898130393124
28	83.76429349636336	2208.4832253641707	901.7968182279463	0.0	120.91984521894517
29	72.41687077234559	2280.9000961365177	927.7560928867874	0.0	121.34958657685367
30	76.39638115971867	2357.296477296235	957.6382316019263	0.0	121.27076864087148
31	76.08002854489342	2433.3765058411286	987.7892814685167	0.0	124.5986164539763
32	81.42278190317617	2514.7992877443044	1025.1808060249841	0.0	131.4662662686855
33	74.0547186630224	2588.8540064073286	1054.4000835743957	0.0	134.51435073404141
34	77.63032652439071	2666.484332931717	1086.6161196760713	0.0	135.6106243483548
35	74.8893035726891	2741.373636504407	1117.2270418070768	0.0	135.49702869302328
36	75.52634382248965	2816.8999803268966	1147.1668102193948	0.0	137.03987432259183
37	73.61577350819104	2890.515753835087	1174.3313282226059	0.0	139.8655488353942
38	77.04918955899862	2967.564943394088	1207.8632740205173	0.0	144.5861035598808
39	76.32698850481995	3043.891931898907	1240.270922799702	0.0	145.16187692974225
40	76.72149859795262	3120.61343049686	1272.4899176572706	0.0	149.54955999199296
41	74.69661015804458	3195.310040654902	1302.839345227711	0.0	149.2542481397525
42	76.86829702617938	3272.178337681084	1334.0702386144744	0.0	149.33387256868897
43	75.86878208939059	3348.047119770473	1365.3854323979883	0.0	152.30959587305125
44	79.21369748861129	3427.260817259083	1396.688600109737	0.0	157.84539534583485
45	74.43054456655817	3501.6913618256435	1424.7552005686555	0.0	160.12473471472856
46	74.77817417594304	3576.4695360015876	1455.445245572027	0.0	161.22723912590567
