task	oracle_regret	oracle_relative	oracle_reward	oracle_total_reward	static2_regret	static2_relative	static2_reward	static2_total_reward	static10_regret	static10_relative	static10_reward	static10_total_reward	static10rev_regret	static10rev_relative	static10rev_reward	static10rev_total_reward	epsilon0_regret	epsilon0_relative	epsilon0_reward	epsilon0_total_reward	epsilon10_regret	epsilon10_relative	epsilon10_reward	epsilon10_total_reward	vbde05_regret	vbde05_relative	vbde05_reward	vbde05_total_reward	vbde10_regret	vbde10_relative	vbde10_reward	vbde10_total_reward	vbde50_regret	vbde50_relative	vbde50_reward	vbde50_total_reward	vbde200_regret	vbde200_relative	vbde200_reward	vbde200_total_reward	ucb_regret	ucb_relative	ucb_reward	ucb_total_reward	pessimist_regret	pessimist_relative	pessimist_reward	pessimist_total_reward
0	15.426190374507225	0	64.97386123160113	64.97386123160113	14.967765714454558	0	64.27223424966668	64.27223424966668	13.152053733879397	0	61.487919825880326	61.487919825880326	27.54419984748289	0	75.83355149056774	75.83355149056774	5.723284489877917	0	55.56709110124393	55.56709110124393	13.42444119375236	0	60.38794512862532	60.38794512862532	19.58585431750766	0	66.60223627878882	66.60223627878882	15.635101071369466	0	65.20202621912007	65.20202621912007	9.7518834194095	0	60.17189297593858	60.17189297593858	10.266335904307441	0	60.94230349973668	60.94230349973668	12.766705030082207	0	62.256636880693804	62.256636880693804	30.79539809499684	0	78.27050892419658	78.27050892419658
1	26.09330655520528	0	58.42642414352043	123.40028537512151	30.206908502372936	0	63.963394440548136	128.23562869021478	27.611524341241356	0	64.2930598159668	125.78097964184721	59.275598310044145	0	81.00031008692183	156.83386157748959	36.59045260928577	0	79.61188835939747	135.1789794606413	47.609168925679135	0	81.7731929935608	142.1611381221861	51.187801822487636	0	81.32206554855019	147.92430182733904	45.28982348752381	0	77.58988615305363	142.7919123721737	40.81618422167371	0	81.012927818356	141.18482079429455	39.316643687294714	0	78.78944268054819	139.73174618028486	41.931870821368165	0	78.61526370263448	140.87190058332826	57.74379972519172	0	76.3763809937787	154.64688991797524
2	40.45552755618471	0	62.77441282400424	186.17469819912563	64.8488596685374	0	82.27935484951433	210.5149835397291	38.94846459394555	0	61.355010700080456	187.13599034192754	88.88837984624817	0	79.46853879672148	236.30240037421092	52.27145836322618	0	64.3976125400169	199.57659200065825	68.6970795887461	0	69.41336068851345	211.57449881069954	72.91961418348149	0	67.82178811123684	215.74608993857578	65.91628014412707	0	69.82151783408145	212.61343020625512	63.75275740250956	0	72.12835736058351	213.31317815487807	58.13399872299574	0	66.7728919255764	206.50463810586135	54.238527723417675	0	61.29713216923652	202.1690327525648	90.97186211356711	0	81.93533487915552	236.58222479713066
3	51.69931601204127	0	61.114276619707034	247.28897481883283	92.53912823809435	0	78.89483284559311	289.40981638532213	55.914049776176896	0	63.24681517299816	250.38280551492582	115.16640277154701	0	77.30554674140802	313.6079471156191	69.0809595862348	0	67.59238144695024	267.16897344760844	86.33456517701235	0	68.35200938928455	279.9265081999839	97.6902608528619	0	72.13339423843178	287.8794841770077	93.10399926147004	0	72.15511624310504	284.7685464493602	84.08236989116986	0	68.95837497874267	282.2715531336206	76.88042346299912	0	67.7022397482975	274.2068778541587	83.1270044702708	0	76.59835485297664	278.76738760554133	116.27363294358	0	73.69072876683838	310.2729535639691
4	64.40145343257052	0	61.348668984412036	308.6376438032449	116.48567337640885	0	69.78494921498975	359.19476560031194	67.99909820623567	0	61.75285756812722	312.13566308305303	148.7674067174985	0	82.28414584745471	395.89209296307376	85.34950545331532	0	65.8227430751865	332.9917165227947	103.87841292634882	0	68.3682372884029	348.2947454883868	123.7651877944835	0	75.19643208142983	363.07591625843736	121.48637297727568	0	77.51735338404957	362.28589983340964	110.14600168919884	0	74.78851483971118	357.06006797333197	105.34338513198384	0	75.68507758536562	349.8919554395241	100.14094510327286	0	65.92272056268854	344.69010816822976	151.03157254892082	0	83.2441438802809	393.5170974442502
5	76.3317979747636	0	62.00102335239317	370.6386671556377	127.68148231760713	0	61.83179916198965	421.02656476230135	83.70322747643092	0	65.6818141427199	377.8174772257729	182.3099446389455	0	82.18222070217892	478.07431366525236	99.74700042501536	0	64.46185250189706	397.4535690246919	120.29536017536701	0	64.36017764663814	412.6549231350251	145.21994700466215	0	67.657931751901	430.7338480103384	140.05978497192217	0	67.52227028400358	429.80817011741334	125.29714931117275	0	64.87238674573794	421.93245471906965	120.92033611110328	0	65.95734654869064	415.84930198821496	131.38989272657096	0	78.19239008342116	422.8824982516508	178.13097576533804	0	74.74134210309437	468.25843954734415
6	85.13302476785289	0	58.02330070989237	428.6619678655303	141.66717660699948	0	63.29122348110778	484.3177882434094	96.22565767883175	0	61.99965586847371	439.8171330942465	209.33356067423955	0	76.38482121099342	554.459134876246	115.28436549378492	0	64.25591134493986	461.7094803696319	139.15236511403552	0	68.38987825498555	481.04480139001066	168.65392208311138	0	70.49673126555915	501.23057927589764	163.80818955306248	0	71.97915433439078	501.7873244518037	144.48393408993599	0	66.74208968907824	488.67454440814817	137.35513757204336	0	63.25467380651809	479.10397579473306	153.4712887304118	0	70.59455885062067	493.4770571022717	207.73874822368725	0	77.92181988619333	546.1802594335375
7	93.14772955503894	0	59.70425465504082	488.3662225205712	161.3050849134939	0	68.34335870563059	552.6611469490399	107.7767238692032	0	60.17353348760315	499.9906665818495	236.75828787299145	0	77.59174594304535	632.0508808192913	130.39827898189967	0	63.80443988551332	525.5139202551451	155.4063065643762	0	63.731008748914945	544.7758101389254	193.51390332773082	0	72.39658016082534	573.6271594367231	187.88896685998702	0	71.07725573227859	572.8645801840826	169.3977600168402	0	72.76273853326225	561.4372829414103	153.3106558715997	0	64.34971888198501	543.4536946767181	181.83767249559983	0	77.45535886658928	570.9324159688609	242.4773815200948	0	82.82184028779474	629.0020997213325
8	106.33910962505206	0	62.36830088941343	550.7345234099846	179.65409497976103	0	68.04896944168416	620.7101163907241	116.59902028496819	0	58.92361007943879	558.9142766612886	274.7020549775285	0	86.03021186361585	718.0810926829073	141.44559715409565	0	62.01832932548717	587.5322495806323	169.98065295858007	0	64.65607144439474	609.43188158332	221.64162333735786	0	76.07513976775849	649.7022992044813	212.59944318963346	0	75.54631479591845	648.410894980001	189.6307598305179	0	69.37487672221795	630.8121596636282	172.42484749151896	0	66.56289777446	610.0165924511781	199.94465408064755	0	68.5169431853864	639.4493591542473	278.4772649433704	0	82.30973335262541	711.3118330739579
9	118.00406933725361	0	63.71944883055066	614.4539722405352	200.27319421898432	0	68.34758861645827	689.0577050071823	122.24310148819974	0	55.07242517822007	613.9867018395083	301.27504352252697	0	75.81088360794264	793.8919762908498	157.99394524257798	0	65.95771639325515	653.4899659738874	185.65598648421474	0	65.29787679693065	674.729758380251	242.24284746179276	0	69.96024393928349	719.6625431437649	239.96039532076497	0	77.16333987618583	725.5742348561865	217.49385543945726	0	75.47622838946526	706.2883880530935	192.85363201087742	0	69.80547424880268	679.822066699981	229.58334522526653	0	77.29448757201904	716.7438467262662	312.0928721971038	0	82.39057814757767	793.7024112215352
10	134.35964246804934	0	64.98374412819746	679.4377163687328	215.6732900158659	0	64.0261954109323	753.0839004181145	153.8597069798633	0	80.75770647009217	694.7444083096004	315.1656373628864	0	62.90515518331001	856.7971314741593	181.22819301920845	0	72.11826821616067	725.6082341900483	205.75159627982313	0	67.78817170464048	742.5179300848911	263.76583751786694	0	70.8593128099679	790.5218559537329	259.02132481900884	0	67.84101068875466	793.4152455449416	227.70152568542156	0	60.6138836301963	766.9022716832898	203.5604278392895	0	61.895279305843886	741.7173460058245	252.55066664436362	0	71.39833563234427	788.1421823586109	343.5894048967793	0	80.72075718890841	874.4231684104436
11	140.80020177835868	0	57.54094101399729	736.9786573827297	232.22395202476227	0	64.3835608774423	817.4674612955564	182.9768269014866	0	78.60331545490921	773.34772376451	328.4143286344911	0	62.14555832076078	918.9426897949204	194.84829638402869	0	60.796855639953584	786.4050898300018	227.23656741990416	0	70.93880188361827	813.4567319685095	285.6038707243245	0	70.59627767312095	861.1181336268535	280.02304463381466	0	69.82120461555694	863.2364501604984	248.42855062764792	0	69.38707523066043	836.28934691395	221.11428549048972	0	66.40819178002462	808.1255377858495	271.44638588505387	0	67.49761843313192	855.639800791742	374.84224429679756	0	79.41572284001377	953.8388912504576
12	151.7635829519003	0	60.90766550379435	797.886322886524	250.20733596789472	0	67.85090957832723	885.3183708738837	216.25542564889932	0	82.01814652854782	855.3658702930575	342.4743780126181	0	63.05077877372615	981.9934685686464	211.5747402332371	0	66.36780509524611	852.7728949252476	250.2977617404541	0	71.14515761069666	884.6018895792062	301.9641597045529	0	68.04339693567024	929.1615305625241	301.76106522046877	0	68.72825130468736	931.964701465186	266.5752731940644	0	66.50890777523209	902.7982546891818	233.45241314375346	0	61.9881921003461	870.1137298861947	289.2230236992184	0	68.6508551827073	924.2906559744499	409.05777983568163	0	82.05803280365316	1035.8969240541103
13	168.89938530427793	0	66.30581326332553	864.1921361498497	272.39807564189135	0	69.62832401956408	954.9466948934482	253.83920483723657	0	86.9397043988245	942.3055746918818	350.57371670702344	0	57.815414214411895	1039.8088827830586	235.74233723061917	0	70.93458788000709	923.707482805255	271.9656973634241	0	69.52031809312714	954.1222076723335	318.1745241821953	0	66.27259211127827	995.434122673802	322.14481968122294	0	68.47835028035685	1000.4430517455426	288.24335687871735	0	70.86576953754006	973.6640242267218	248.61438124282725	0	63.27420251886244	933.3879324050578	318.0547659765141	0	74.83626408696878	999.1269200614184	438.89741830541584	0	79.39720162246732	1115.2941256765782
14	181.7785159967567	0	61.19354445847257	925.3856806083221	294.39088372508655	0	69.75869717669636	1024.705392070144	284.7964357131369	0	80.76038874701042	1023.0659634388924	361.02971496119613	0	57.12738606247067	1096.9362688455292	248.9905834725965	0	62.29153904051778	985.9990218457729	289.74877774518694	0	67.03706536987445	1021.1592730422083	345.18684075237337	0	74.30547207899785	1069.7395947528003	344.5070541045269	0	71.4120890713075	1071.85514081685	305.6009512418312	0	64.96059733126073	1038.6246215579827	266.34674453491573	0	65.74918892925427	999.1371213343119	345.0682935841616	0	73.12905721526438	1072.2559772766824	469.168239374466	0	81.79139383790543	1197.0855195144838
