task	reward	total_reward	total_regret	relative	total_reward_dev
0	48.9014196975829	48.9014196975829	3.506467471251864	0.0	24.67832832822872
1	49.93887208831938	98.8402917859023	7.5289787392182905	0.0	34.61013234883457
2	48.82423151520251	147.6645233011048	11.194318910486539	0.0	43.693059032337835
3	53.07568046597378	200.7402037670786	19.26991401764176	0.0	51.950937314515485
4	52.07969035437713	252.81989412145552	25.911691734487732	0.0	54.48122284809295
5	51.091226205310086	303.91112032676574	33.71479674324427	0.0	60.96647080010048
6	56.326385808967345	360.23750613573327	43.05159745079205	0.0	70.71363020339695
7	55.052224769450895	415.28973090518394	53.100855283001465	0.0	71.08411434701704
8	57.298531830457314	472.58826273564125	63.33756668646963	0.0	75.96879007097893
9	53.030585546239216	525.6188482818804	71.35300891412722	0.0	85.18738093954758
10	53.052934512065995	578.6717827939465	81.24371261892372	0.0	91.30590118184192
11	50.84382552020368	629.5156083141502	86.70115968945699	0.0	89.84194719470992
12	53.13317662582709	682.6487849399775	92.9387453430099	0.0	97.25152956387764
13	51.34878504479056	733.9975699847678	97.35775592204298	0.0	99.42755100473326
14	50.73319032633733	784.730760311105	100.17140847711434	0.0	104.71348376900404
15	48.85848180385768	833.5892421149626	104.53279478212113	0.0	112.60404274370127
16	48.94675239765158	882.5359945126144	110.59260649638732	0.0	114.32317026163854
17	51.26949934211274	933.8054938547275	116.71237911455044	0.0	114.92018325194829
18	55.739827320663586	989.5453211753909	126.93927776806662	0.0	117.46004428429175
19	50.43225132185259	1039.9775724972433	132.55654473419148	0.0	127.40566365222683
20	53.35196732301876	1093.3295398202622	141.15960816145795	0.0	130.44103687725786
21	46.389157357979904	1139.7186971782417	142.02309002673303	0.0	134.23612115327666
22	51.2948357478095	1191.0135329260518	150.19926058348787	0.0	138.46867463944872
23	52.41136487448596	1243.424897800537	156.69327671100726	0.0	139.40860981118317
24	57.542454767993576	1300.9673525685319	167.2641083806934	0.0	140.9147068547264
25	52.12126548548207	1353.0886180540128	171.3866022904215	0.0	135.75542852414964
26	52.52211735073064	1405.610735404744	178.383886475369	0.0	141.51044766819373
27	48.027376590717395	1453.6381119954622	181.28156323317174	0.0	142.02182682246004
28	55.812116229463975	1509.450228224925	192.0786655155904	0.0	144.3797649928658
