task	reward	total_reward	total_regret	relative	total_reward_dev
0	64.97386123160113	64.97386123160113	15.426190374507225	0.0	40.690600378467416
1	58.42642414352043	123.40028537512151	26.09330655520528	0.0	55.01592291553109
2	62.77441282400424	186.17469819912563	40.45552755618471	0.0	67.93068681028736
3	61.114276619707034	247.28897481883283	51.69931601204127	0.0	79.35801098760066
4	61.348668984412036	308.6376438032449	64.40145343257052	0.0	90.2750974120679
5	62.00102335239317	370.6386671556377	76.3317979747636	0.0	97.153680618399
6	58.02330070989237	428.6619678655303	85.13302476785289	0.0	97.31873520711548
7	59.70425465504082	488.3662225205712	93.14772955503894	0.0	104.38278866135889
8	62.36830088941343	550.7345234099846	106.33910962505206	0.0	112.97588535756391
9	63.71944883055066	614.4539722405352	118.00406933725361	0.0	118.20913805052174
10	64.98374412819746	679.4377163687328	134.35964246804934	0.0	121.23558182294478
11	57.54094101399729	736.9786573827297	140.80020177835868	0.0	123.88398104082633
12	60.90766550379435	797.886322886524	151.7635829519003	0.0	130.745009826401
13	66.30581326332553	864.1921361498497	168.89938530427793	0.0	133.81502411059765
14	61.19354445847257	925.3856806083221	181.7785159967567	0.0	139.38621334613143
15	61.84094693501769	987.22662754334	196.32140457397006	0.0	143.9172060841072
16	62.143876952845595	1049.370504496186	208.6808667565111	0.0	147.2579610744068
17	62.79360027005094	1112.1641047662363	223.03764330967573	0.0	153.6057167690294
18	61.95501035617736	1174.1191151224139	235.37367938726294	0.0	165.69205030292778
19	59.17333141319718	1233.2924465356111	246.67430958029246	0.0	172.8602601018841
20	62.45883646015236	1295.7512829957634	257.92740228960554	0.0	173.0849841109239
21	54.691531008930184	1350.442814004694	265.25815585640976	0.0	170.96774331819336
22	61.461279878663234	1411.9040938833568	279.9380104720721	0.0	176.2749288196203
23	61.01708743837684	1472.9211813217341	292.07032761771063	0.0	181.08190752492004
24	67.1434637912603	1540.0646451129942	306.82110519638866	0.0	184.38853469839194
25	68.6791038848427	1608.743748997836	326.1298017318629	0.0	196.0246533864776
26	64.4822589714861	1673.2260079693224	343.33514372622847	0.0	201.2779901787728
27	59.793267768622975	1733.0192757379455	354.73933529791657	0.0	204.0230692399638
28	69.07954300572031	1802.0988187436658	376.1902532311443	0.0	204.1893163707763
29	57.91657078981964	1860.015389533485	383.9786616617363	0.0	206.8293488104199
30	61.95518769711982	1921.970577230605	397.3624682570902	0.0	219.2833540648439
31	62.496430365389664	1984.4670075959957	411.81404469959523	0.0	224.4837432769806
32	71.90689589532957	2056.3739034913237	435.88484105061934	0.0	228.26209646969494
33	64.21422802031422	2120.5881315116385	451.18036552496466	0.0	235.83749296411688
34	61.74476637621262	2182.3328978878512	466.7725989504412	0.0	239.3558350204515
35	60.00463864355814	2242.337536531409	479.69674397152335	0.0	237.05109892038047
36	61.45833695258057	2303.7958734839895	493.24664318722046	0.0	245.31034491684073
37	66.97850856325076	2370.77438204724	512.1295244435456	0.0	244.50039729845147
38	63.80763318902473	2434.5820152362658	526.8016074862516	0.0	252.02074056881236
39	59.432954310107164	2494.0149695463724	538.4806784857816	0.0	261.77402572018593
40	64.3864954030163	2558.401464949389	553.5813912984053	0.0	268.22721413401734
41	66.9773123823081	2625.3787773316963	574.3534707288385	0.0	263.99868174542985
42	58.9554684154427	2684.3342457471404	585.0404783622863	0.0	263.81062636085426
43	65.30545373999482	2749.6396994871347	599.0730642359863	0.0	270.16846736483535
44	57.45231898741625	2807.09201847455	606.8179645904752	0.0	269.8088765669105
45	65.57168537100856	2872.6637038455597	623.3153209344662	0.0	265.9104658108714
46	59.20029443133507	2931.863998276895	632.9786697536533	0.0	265.24882846909003
47	64.60140240846705	2996.4654006853607	650.1010883624099	0.0	272.67457956952774
48	61.91492634292902	3058.3803270282906	663.2601555537182	0.0	272.44666582873526
49	57.3257460263244	3115.7060730546127	673.0837082359093	0.0	270.7023917731838
50	58.49151765772378	3174.197590712337	683.8576817806049	0.0	272.3269728862168
51	59.21708235877485	3233.4146730711136	693.8856247270528	0.0	275.272373326625
52	63.45373374852697	3296.8684068196394	708.9896167663342	0.0	268.66862923134426
53	63.764778886751365	3360.6331857063906	723.5655426990999	0.0	267.8549728688968
54	61.51974880851637	3422.152934514907	736.4558426273958	0.0	265.0137957696025
55	63.43662089210452	3485.5895554070116	751.3835336325927	0.0	271.3357801008522
56	67.2756335365599	3552.865188943573	771.6509506791222	0.0	274.9421533757419
57	59.59283174759529	3612.458020691167	783.0353956038165	0.0	270.3231166779562
58	65.88935956966753	3678.3473802608346	800.5426703408739	0.0	277.2210154853519
59	57.56387950836896	3735.911259769204	809.6202012572359	0.0	283.30081823226476
60	69.32888739629897	3805.2401471655035	829.9785168437725	0.0	288.01342666804356
61	62.91396272400727	3868.15410988951	843.0301291406311	0.0	293.8394091298068
62	67.15277771527093	3935.306887604779	860.9817391275448	0.0	297.0466002173749
63	59.86523185909701	3995.1721194638785	872.4329047046313	0.0	292.05704607923457
64	62.597110750240205	4057.7692302141177	886.7936268892672	0.0	298.64054326324015
65	60.688996037170554	4118.458226251287	897.3676006195828	0.0	303.90945332709776
66	58.16631269643076	4176.624538947719	906.4422494440457	0.0	308.835210645291
67	68.23100638486599	4244.855545332585	925.288892506231	0.0	306.99756006089666
68	64.35091786857322	4309.206463201157	939.9299545557828	0.0	314.169068346942
69	56.562945211058405	4365.769408412216	945.8261304052138	0.0	309.9126205967529
70	60.925542972565026	4426.694951384782	957.9612034528113	0.0	312.21952001402883
71	56.40522767275654	4483.100179057539	967.0055967088397	0.0	313.9550207621919
72	65.09723431781593	4548.197413375355	984.0777563882955	0.0	315.1039245629506
73	64.83103992960288	4613.028453304958	998.9102950485611	0.0	315.0521777975193
74	65.94396270894151	4678.972416013898	1018.0207900966001	0.0	327.140087714427
75	59.40998004049692	4738.382396054397	1028.3484400085827	0.0	329.6725784733829
76	69.94535774183345	4808.327753796227	1050.032725574516	0.0	330.25994426048385
